,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,season,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId
0,240702638,s:40~l:54~e:240702638~c:240702638,2004-03-10T22:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'WAC TOURNAMENT'}]",2004-03-10T22:30Z,0,N/A,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2638,s:40~l:54~t:2638,UTEP,Miners,UTEP,UTEP Miners,UTEP,ff8200,041e42,True,2117,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,30,2567,s:40~l:54~t:2567,SMU,Mustangs,SMU,SMU Mustangs,SMU,E32F38,ecdcb9,True,1961,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,30,2004,OT,30,Western Athletic Conference,WAC,True,
0,240702239,s:40~l:54~e:240702239~c:240702239,2004-03-10T22:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'BIG WEST TOURNAMENT'}]",2004-03-10T22:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2239,s:40~l:54~t:2239,CSU Fullerton,Titans,CSUF,CSU Fullerton Titans,CSU Fullerton,10219c,003057,True,2003,https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png,9,27,s:40~l:54~t:27,UC Riverside,Highlanders,UCR,UC Riverside Highlanders,UC Riverside,14234F,,True,2082,https://a.espncdn.com/i/teamlogos/ncaa/500/27.png,9,2004,,9,Big West Conference,Big West,True,
0,240702199,s:40~l:54~e:240702199~c:240702199,2004-03-10T22:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'MID AMERICAN TOURNAMENT'}]",2004-03-10T22:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2199,s:40~l:54~t:2199,Eastern Michigan,Eagles,EMU,Eastern Michigan Eagles,E Michigan,00331b,f0f0f0,True,2109,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,14,2649,s:40~l:54~t:2649,Toledo,Rockets,TOL,Toledo Rockets,Toledo,ffffff,ffd51d,True,2116,https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png,14,2004,,14,Mid-American Conference,MAC,True,
0,240702296,s:40~l:54~e:240702296~c:240702296,2004-03-10T23:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'SWAC TOURNAMENT'}]",2004-03-10T23:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2296,s:40~l:54~t:2296,Jackson State,Lady Tigers,JKST,Jackson State Lady Tigers,Jackson State,123297,b5b7ba,True,1945,https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png,26,2640,s:40~l:54~t:2640,Texas Southern,Lady Tigers,TXSO,Texas Southern Lady Tigers,Texas Southern,6A0403,ebebeb,True,2165,https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png,26,2004,,26,Southwestern Athletic Conference,SWAC,True,
0,240702142,s:40~l:54~e:240702142~c:240702142,2004-03-11T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'PATRIOT LEAGUE CHAMPIONSHIP'}]",2004-03-11T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2142,s:40~l:54~t:2142,Colgate,Raiders,COLG,Colgate Raiders,Colgate,8B011D,231f20,True,2188,https://a.espncdn.com/i/teamlogos/ncaa/500/2142.png,22,44,s:40~l:54~t:44,American,Eagles,AMER,American Eagles,American,c41130,c8102e,True,1910,https://a.espncdn.com/i/teamlogos/ncaa/500/44.png,22,2004,,22,Patriot League,Patriot,True,
0,240700111,s:40~l:54~e:240700111~c:240700111,2004-03-11T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'AMERICA EAST CONF TR'}]",2004-03-11T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,111,s:40~l:54~t:111,Northeastern,Huskies,NE,Northeastern Huskies,Northeastern,CC0001,c2c3c0,True,1898,https://a.espncdn.com/i/teamlogos/ncaa/500/111.png,1,2378,s:40~l:54~t:2378,UMBC,Retrievers,UMBC,UMBC Retrievers,UMBC,000000,ad860a,True,6008,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png,1,2004,,1,America East Conference,Am. East,True,
0,240702182,s:40~l:54~e:240702182~c:240702182,2004-03-11T00:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'COLONIAL CONF TR'}]",2004-03-11T00:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2182,s:40~l:54~t:2182,Drexel,Dragons,DREX,Drexel Dragons,Drexel,020260,ffd65a,True,1903,https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png,10,2729,s:40~l:54~t:2729,William & Mary,Tribe,W&M,William & Mary Tribe,William & Mary,103217,f6b220,True,2200,https://a.espncdn.com/i/teamlogos/ncaa/500/2729.png,10,2004,,10,Colonial Athletic Association,CAA,True,
0,240702309,s:40~l:54~e:240702309~c:240702309,2004-03-11T01:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'MID AMERICAN TOURNAMENT'}]",2004-03-11T01:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2309,s:40~l:54~t:2309,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Kent State,002445,f0b510,True,2020,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,14,276,s:40~l:54~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,186329,be854c,True,1935,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,14,2004,,14,Mid-American Conference,MAC,True,
0,240700254,s:40~l:54~e:240700254~c:240700254,2004-03-11T01:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'MOUNTAIN WEST TR'}]",2004-03-11T01:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,254,s:40~l:54~t:254,Utah,Utes,UTAH,Utah Utes,Utah,890012,7e8083,True,,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,44,21,s:40~l:54~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego State,BF2C37,a8996e,True,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,2004,,44,Mountain West Conference,Mountain West,True,
0,240702011,s:40~l:54~e:240702011~c:240702011,2004-03-11T01:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'SWAC TOURNAMENT'}]",2004-03-11T01:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2011,s:40~l:54~t:2011,Alabama State,Lady Hornets,ALST,Alabama State Lady Hornets,Alabama State,e9a900,0a0a0a,True,2204,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,26,2400,s:40~l:54~t:2400,Mississippi Valley State,Devilettes,MVSU,Mississippi Valley State Devilettes,Miss Valley St,005328,cf2d34,True,1988,https://a.espncdn.com/i/teamlogos/ncaa/500/2400.png,26,2004,,26,Southwestern Athletic Conference,SWAC,True,
0,240700242,s:40~l:54~e:240700242~c:240700242,2004-03-11T02:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'WAC TOURNAMENT'}]",2004-03-11T02:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,242,s:40~l:54~t:242,Rice,Owls,RICE,Rice Owls,Rice,003D7D,d1d5d8,True,1902,https://a.espncdn.com/i/teamlogos/ncaa/500/242.png,30,23,s:40~l:54~t:23,San José State,Spartans,SJSU,San José State Spartans,San José State,005893,fdba31,True,2192,https://a.espncdn.com/i/teamlogos/ncaa/500/23.png,30,2004,,30,Western Athletic Conference,WAC,True,
0,240700160,s:40~l:54~e:240700160~c:240700160,2004-03-11T02:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'AMERICA EAST CONF TR'}]",2004-03-11T02:30Z,0,N/A,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,160,s:40~l:54~t:160,New Hampshire,Wildcats,UNH,New Hampshire Wildcats,New Hampshire,004990,c3c4c6,True,1936,https://a.espncdn.com/i/teamlogos/ncaa/500/160.png,1,2619,s:40~l:54~t:2619,Stony Brook,Seawolves,STBK,Stony Brook Seawolves,Stony Brook,990000,,True,2231,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,1,2004,OT,1,America East Conference,Am. East,True,
0,240702439,s:40~l:54~e:240702439~c:240702439,2004-03-11T03:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'MOUNTAIN WEST TR'}]",2004-03-11T03:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2439,s:40~l:54~t:2439,UNLV,Lady Rebels,UNLV,UNLV Lady Rebels,UNLV,000000,c2c4c6,True,1051,https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png,44,252,s:40~l:54~t:252,BYU,Cougars,BYU,BYU Cougars,BYU,001E4C,ffffff,True,2108,https://a.espncdn.com/i/teamlogos/ncaa/500/252.png,44,2004,,44,Mountain West Conference,Mountain West,True,
0,240700202,s:40~l:54~e:240700202~c:240700202,2004-03-11T04:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'WAC TOURNAMENT'}]",2004-03-11T04:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,202,s:40~l:54~t:202,Tulsa,Golden Hurricane,TLSA,Tulsa Golden Hurricane,Tulsa,004371,ee3b33,True,2049,https://a.espncdn.com/i/teamlogos/ncaa/500/202.png,30,278,s:40~l:54~t:278,Fresno State,Bulldogs,FRES,Fresno State Bulldogs,Fresno State,c41230,231f20,True,914,https://a.espncdn.com/i/teamlogos/ncaa/500/278.png,30,2004,,30,Western Athletic Conference,WAC,True,
0,240710251,s:40~l:54~e:240710251~c:240710251,2004-03-12T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'BIG 12 TOURNAMENT'}]",2004-03-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,251,s:40~l:54~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,EE7524,f0f0f0,True,2195,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,239,s:40~l:54~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,004834,ffb81c,True,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,2004,,8,Big 12 Conference,Big 12,True,
0,240712306,s:40~l:54~e:240712306~c:240712306,2004-03-12T02:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'BIG 12 TOURNAMENT'}]",2004-03-12T02:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2306,s:40~l:54~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas State,633194,e7d2ad,True,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,201,s:40~l:54~t:201,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,7b0000,cccccc,True,1991,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,8,2004,,8,Big 12 Conference,Big 12,True,
0,240712244,s:40~l:54~e:240712244~c:240712244,2004-03-11T17:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'COLONIAL ATHLETIC ASSN TR'}]",2004-03-11T17:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2244,s:40~l:54~t:2244,George Mason,Patriots,GMU,George Mason Patriots,George Mason,016600,ecb010,True,2167,https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png,10,256,s:40~l:54~t:256,James Madison,Dukes,JMU,James Madison Dukes,James Madison,450084,cbb778,True,7107,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png,10,2004,,10,Colonial Athletic Association,CAA,True,
0,240710104,s:40~l:54~e:240710104~c:240710104,2004-03-11T17:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'AMERICA EAST CONF TR'}]",2004-03-11T17:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,104,s:40~l:54~t:104,Boston University,Terriers,BU,Boston University Terriers,Boston Univ.,cc0000,ffffff,True,1999,https://a.espncdn.com/i/teamlogos/ncaa/500/104.png,1,261,s:40~l:54~t:261,Vermont,Catamounts,UVM,Vermont Catamounts,Vermont,013C24,ffc72c,True,2118,https://a.espncdn.com/i/teamlogos/ncaa/500/261.png,1,2004,,1,America East Conference,Am. East,True,
0,240710050,s:40~l:54~e:240710050~c:240710050,2004-03-11T17:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'MEAC TOURNAMENT'}]",2004-03-11T17:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,50,s:40~l:54~t:50,Florida A&M,Rattlers,FAMU,Florida A&M Rattlers,Florida A&M,F89728,00843d,True,2205,https://a.espncdn.com/i/teamlogos/ncaa/500/50.png,16,47,s:40~l:54~t:47,Howard,Bison,HOW,Howard Bison,Howard,9e0b0e,6b818d,True,1978,https://a.espncdn.com/i/teamlogos/ncaa/500/47.png,16,2004,,16,Mid-Eastern Athletic Conference,MEAC,True,
0,240710156,s:40~l:54~e:240710156~c:240710156,2004-03-11T18:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'MISSOURI VALLEY CONF TR'}]",2004-03-11T18:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,156,s:40~l:54~t:156,Creighton,Bluejays,CREI,Creighton Bluejays,Creighton,13299e,00235d,True,2162,https://a.espncdn.com/i/teamlogos/ncaa/500/156.png,18,2460,s:40~l:54~t:2460,Northern Iowa,Panthers,UNI,Northern Iowa Panthers,Northern Iowa,473282,ffffff,True,1948,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,18,2004,,18,Missouri Valley Conference,MVC,True,
0,240712057,s:40~l:54~e:240712057~c:240712057,2004-03-11T19:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'ATLANTIC SUN TR'}]",2004-03-11T19:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2057,s:40~l:54~t:2057,Belmont,Bruins,BEL,Belmont Bruins,Belmont,182142,c9262d,True,2098,https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png,46,56,s:40~l:54~t:56,Stetson,Hatters,STET,Stetson Hatters,Stetson,0a5640,56854e,True,2080,https://a.espncdn.com/i/teamlogos/ncaa/500/56.png,46,2004,,46,ASUN Conference,ASUN,True,
0,240712275,s:40~l:54~e:240712275~c:240712275,2004-03-11T19:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'COLONIAL ATHLETIC ASSN TR'}]",2004-03-11T19:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2275,s:40~l:54~t:2275,Hofstra,Pride,HOF,Hofstra Pride,Hofstra,00337c,f6c934,True,2058,https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png,10,2670,s:40~l:54~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,True,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,10,2004,,10,Colonial Athletic Association,CAA,True,
0,240712154,s:40~l:54~e:240712154~c:240712154,2004-03-11T19:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'MEAC TOURNAMENT'}]",2004-03-11T19:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2154,s:40~l:54~t:2154,Coppin State,Eagles,COPP,Coppin State Eagles,Coppin State,2e3192,ffd204,True,2164,https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png,16,2065,s:40~l:54~t:2065,Bethune-Cookman,Lady Wildcats,COOK,Bethune-Cookman Lady Wildcats,Bethune-Cookman,7b1831,e9aa12,True,2073,https://a.espncdn.com/i/teamlogos/ncaa/500/2065.png,16,2004,,16,Mid-Eastern Athletic Conference,MEAC,True,
0,240712066,s:40~l:54~e:240712066~c:240712066,2004-03-11T19:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'AMERICA EAST CONF TR'}]",2004-03-11T19:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2066,s:40~l:54~t:2066,Binghamton,Bearcats,BING,Binghamton Bearcats,Binghamton,00614A,f0f0f0,True,1924,https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png,1,111,s:40~l:54~t:111,Northeastern,Huskies,NE,Northeastern Huskies,Northeastern,CC0001,c2c3c0,True,1898,https://a.espncdn.com/i/teamlogos/ncaa/500/111.png,1,2004,,1,America East Conference,Am. East,True,
0,240710279,s:40~l:54~e:240710279~c:240710279,2004-03-11T20:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'BIG WEST TOURNAMENT'}]",2004-03-11T20:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,279,s:40~l:54~t:279,Pacific,Tigers,PAC,Pacific Tigers,Pacific,F47820,c2c3c0,True,553,https://a.espncdn.com/i/teamlogos/ncaa/500/279.png,9,2239,s:40~l:54~t:2239,CSU Fullerton,Titans,CSUF,CSU Fullerton Titans,CSU Fullerton,10219c,003057,True,2003,https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png,9,2004,,9,Big West Conference,Big West,True,
0,240712181,s:40~l:54~e:240712181~c:240712181,2004-03-11T20:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'MISSOURI VALLEY CONF TR'}]",2004-03-11T20:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2181,s:40~l:54~t:2181,Drake,Bulldogs,DRKE,Drake Bulldogs,Drake,004477,c0c0c0,True,2075,https://a.espncdn.com/i/teamlogos/ncaa/500/2181.png,18,71,s:40~l:54~t:71,Bradley,Braves,BRAD,Bradley Braves,Bradley,b70002,c0c0c0,True,2124,https://a.espncdn.com/i/teamlogos/ncaa/500/71.png,18,2004,,18,Missouri Valley Conference,MVC,True,
0,240712116,s:40~l:54~e:240712116~c:240712116,2004-03-11T21:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'ATLANTIC SUN TR'}]",2004-03-11T21:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2116,s:40~l:54~t:2116,UCF,Knights,UCF,UCF Knights,UCF,000000,231f20,True,4484,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,46,2382,s:40~l:54~t:2382,Mercer,Bears,MER,Mercer Bears,Mercer,ff7f29,080808,True,1974,https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png,46,2004,,46,ASUN Conference,ASUN,True,
0,240710048,s:40~l:54~e:240710048~c:240710048,2004-03-11T22:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'COLONIAL ATHLETIC ASSN TR'}]",2004-03-11T22:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,48,s:40~l:54~t:48,Delaware,Blue Hens,DEL,Delaware Blue Hens,Delaware,033594,e8ce31,True,2189,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,10,350,s:40~l:54~t:350,UNC Wilmington,Seahawks,UNCW,UNC Wilmington Seahawks,UNC Wilmington,1d2f68,00665e,True,2157,https://a.espncdn.com/i/teamlogos/ncaa/500/350.png,10,2004,,10,Colonial Athletic Association,CAA,True,
0,240710013,s:40~l:54~e:240710013~c:240710013,2004-03-11T22:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'BIG WEST TOURNAMENT'}]",2004-03-11T22:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:54~t:13,Cal Poly,Mustangs,CP,Cal Poly Mustangs,Cal Poly,1E4D2B,eed897,True,812,https://a.espncdn.com/i/teamlogos/ncaa/500/13.png,9,299,s:40~l:54~t:299,Long Beach State,Beach,LBSU,Long Beach State Beach,Long Beach St,000000,f1f2f3,True,539,https://a.espncdn.com/i/teamlogos/ncaa/500/299.png,9,2004,,9,Big West Conference,Big West,True,
0,240710311,s:40~l:54~e:240710311~c:240710311,2004-03-11T23:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'AMERICA EAST CONF TR'}]",2004-03-11T23:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,311,s:40~l:54~t:311,Maine,Black Bears,ME,Maine Black Bears,Maine,127dbe,,True,4605,https://a.espncdn.com/i/teamlogos/ncaa/500/311.png,1,160,s:40~l:54~t:160,New Hampshire,Wildcats,UNH,New Hampshire Wildcats,New Hampshire,004990,c3c4c6,True,1936,https://a.espncdn.com/i/teamlogos/ncaa/500/160.png,1,2004,,1,America East Conference,Am. East,True,
0,240712623,s:40~l:54~e:240712623~c:240712623,2004-03-12T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'MISSOURI VALLEY CONF TR'}]",2004-03-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2623,s:40~l:54~t:2623,Missouri State,Lady Bears,MOST,Missouri State Lady Bears,Missouri State,5F0000,e8e8e8,True,1966,https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png,18,2724,s:40~l:54~t:2724,Wichita State,Shockers,WICH,Wichita State Shockers,Wichita State,0d0a03,ffc41e,True,2086,https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png,18,2004,,18,Missouri Valley Conference,MVC,True,
0,240712335,s:40~l:54~e:240712335~c:240712335,2004-03-12T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'BIG SOUTH CONF TR'}]",2004-03-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2335,s:40~l:54~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,True,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,6,2515,s:40~l:54~t:2515,Radford,Highlanders,RAD,Radford Highlanders,Radford,BC1515,c2c3c0,True,1901,https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png,6,2004,,6,Big South Conference,Big South,True,
0,240710324,s:40~l:54~e:240710324~c:240710324,2004-03-12T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'BIG SOUTH CONF TR'}]",2004-03-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,324,s:40~l:54~t:324,Coastal Carolina,Chanticleers,CCAR,Coastal Carolina Chanticleers,C. Carolina,007073,876447,True,4308,https://a.espncdn.com/i/teamlogos/ncaa/500/324.png,6,3,s:40~l:54~t:3,Birmingham-Southern,Panthers,BSC,Birmingham-Southern Panthers,Birmingham-Sou,000000,,True,,https://a.espncdn.com/i/teamlogos/ncaa/500/3.png,6,2004,,6,Big South Conference,Big South,True,
0,240710288,s:40~l:54~e:240710288~c:240710288,2004-03-12T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'ATLANTIC SUN TR'}]",2004-03-12T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,288,s:40~l:54~t:288,Lipscomb,Lady Bisons,LIP,Lipscomb Lady Bisons,Lipscomb,20366C,f6b734,True,2038,https://a.espncdn.com/i/teamlogos/ncaa/500/288.png,46,2653,s:40~l:54~t:2653,Troy,Trojans,TROY,Troy Trojans,Troy,AE0210,88898c,True,4489,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,46,2004,,46,ASUN Conference,ASUN,True,
0,240712692,s:40~l:54~e:240712692~c:240712692,2004-03-12T00:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'BIG SKY TOURNAMENT'}]",2004-03-12T00:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2692,s:40~l:54~t:2692,Weber State,Wildcats,WEB,Weber State Wildcats,Weber State,18005a,ebebeb,True,2198,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,5,331,s:40~l:54~t:331,Eastern Washington,Eagles,EWU,Eastern Washington Eagles,E Washington,a10022,abb4bc,True,1959,https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,5,2004,,5,Big Sky Conference,Big Sky,True,
0,240710295,s:40~l:54~e:240710295~c:240710295,2004-03-12T00:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'COLONIAL ATHLETIC ASSN TR'}]",2004-03-12T00:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,295,s:40~l:54~t:295,Old Dominion,Monarchs,ODU,Old Dominion Monarchs,Old Dominion,00507d,a1d2f1,True,1940,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,10,2729,s:40~l:54~t:2729,William & Mary,Tribe,W&M,William & Mary Tribe,William & Mary,103217,f6b220,True,2200,https://a.espncdn.com/i/teamlogos/ncaa/500/2729.png,10,2004,,10,Colonial Athletic Association,CAA,True,
0,240712466,s:40~l:54~e:240712466~c:240712466,2004-03-12T01:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'SOUTHLAND CONF TR'}]",2004-03-12T01:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2466,s:40~l:54~t:2466,Northwestern State,Lady Demons,NWST,Northwestern State Lady Demons,Northwestern St,492F91,ed6118,True,1939,https://a.espncdn.com/i/teamlogos/ncaa/500/2466.png,25,2636,s:40~l:54~t:2636,UTSA,Roadrunners,UTSA,UTSA Roadrunners,UTSA,002A5C,f47321,True,2115,https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png,11,2004,,,,,,
0,240712433,s:40~l:54~e:240712433~c:240712433,2004-03-12T01:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'SOUTHLAND CONF TR'}]",2004-03-12T01:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2433,s:40~l:54~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,UL Monroe,231F20,b18445,True,2061,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,27,250,s:40~l:54~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,f58024,True,3416,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,27,2004,,,,,,
0,240710399,s:40~l:54~e:240710399~c:240710399,2004-03-12T01:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'AMERICA EAST CONF TR'}]",2004-03-12T01:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,399,s:40~l:54~t:399,Albany,Great Danes,ALB,Albany Great Danes,Albany,3D2777,ffffff,True,1976,https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,1,42,s:40~l:54~t:42,Hartford,Hawks,HART,Hartford Hawks,Hartford,d60008,000000,True,1929,https://a.espncdn.com/i/teamlogos/ncaa/500/42.png,1,2004,,1,America East Conference,Am. East,True,
