"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","home.conferenceId","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","away.conferenceId","season","status.type.altDetail","tournamentId","groups.id","groups.name","groups.shortName","groups.isConference","game_id","PBP","team_box","player_box"
270132674,"s:40~l:54~e:270132674~c:270132674","2007-01-14T00:05Z",0,"True","False","True","False","[]","2007-01-14T00:05Z",0,"N/A",0,"0:00",3,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",2674,"s:40~l:54~t:2674","Valparaiso","Valparaiso","VALP","Valparaiso","Valparaiso","794500","","True",2159,"https://a.espncdn.com/i/teamlogos/ncaa/500/2674.png",18,85,"s:40~l:54~t:85","IUPUI","Jaguars","IUPU","IUPUI Jaguars","IUPUI","A81F30","d59f0f","True",2129,"https://a.espncdn.com/i/teamlogos/ncaa/500/85.png",45,2007,"OT",NA,NA,"","","",270132674,TRUE,FALSE,FALSE
270132737,"s:40~l:54~e:270132737~c:270132737","2007-01-14T00:00Z",0,"True","False","True","False","[]","2007-01-14T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2737,"s:40~l:54~t:2737","Winthrop","Eagles","WIN","Winthrop Eagles","Winthrop","9e0b0e","fdb41e","True",1922,"https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png",6,2427,"s:40~l:54~t:2427","UNC Asheville","Bulldogs","UNCA","UNC Asheville Bulldogs","UNC Asheville","156199","c2c3c0","True",2609,"https://a.espncdn.com/i/teamlogos/ncaa/500/2427.png",6,2007,"",NA,6,"Big South Conference","Big South","True",270132737,TRUE,FALSE,FALSE
270132617,"s:40~l:54~e:270132617~c:270132617","2007-01-14T00:00Z",0,"True","False","True","False","[]","2007-01-14T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2617,"s:40~l:54~t:2617","Stephen F. Austin","Ladyjacks","SFA","Stephen F. Austin Ladyjacks","SF Austin","393996","bec0c2","True",2079,"https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png",25,2377,"s:40~l:54~t:2377","McNeese St","Cowgirls","MCNS","McNeese St Cowgirls","McNeese","00529C","","True",2063,"https://a.espncdn.com/i/teamlogos/ncaa/500/2377.png",25,2007,"",NA,NA,"","","",270132617,TRUE,FALSE,FALSE
270132378,"s:40~l:54~e:270132378~c:270132378","2007-01-14T00:00Z",0,"True","False","True","False","[]","2007-01-14T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2378,"s:40~l:54~t:2378","UMBC","Retrievers","UMBC","UMBC Retrievers","UMBC","000000","ad860a","True",6008,"https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png",1,2066,"s:40~l:54~t:2066","Binghamton","Bearcats","BING","Binghamton Bearcats","Binghamton","00614A","f0f0f0","True",1924,"https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png",1,2007,"",NA,1,"America East Conference","Am. East","True",270132378,TRUE,FALSE,FALSE
270132199,"s:40~l:54~e:270132199~c:270132199","2007-01-14T00:00Z",0,"True","False","True","False","[]","2007-01-14T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2199,"s:40~l:54~t:2199","Eastern Michigan","Eagles","EMU","Eastern Michigan Eagles","E Michigan","00331b","f0f0f0","True",2109,"https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png",14,2050,"s:40~l:54~t:2050","Ball State","Cardinals","BALL","Ball State Cardinals","Ball State","DA0000","ffffff","True",299,"https://a.espncdn.com/i/teamlogos/ncaa/500/2050.png",14,2007,"",NA,14,"Mid-American Conference","MAC","True",270132199,TRUE,FALSE,FALSE
270132117,"s:40~l:54~e:270132117~c:270132117","2007-01-14T00:00Z",0,"True","False","True","False","[]","2007-01-14T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2117,"s:40~l:54~t:2117","Central Michigan","Chippewas","CMU","Central Michigan Chippewas","Cent Michigan","6a0032","ffffff","True",2087,"https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png",14,2649,"s:40~l:54~t:2649","Toledo","Rockets","TOL","Toledo Rockets","Toledo","ffffff","ffd51d","True",2116,"https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png",14,2007,"",NA,14,"Mid-American Conference","MAC","True",270132117,TRUE,FALSE,FALSE
270130300,"s:40~l:54~e:270130300~c:270130300","2007-01-14T00:00Z",0,"True","False","True","False","[]","2007-01-14T00:00Z",0,"N/A",0,"0:00",3,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",300,"s:40~l:54~t:300","UC Irvine","Anteaters","UCI","UC Irvine Anteaters","UC Irvine","002B5C","fec52e","True",469,"https://a.espncdn.com/i/teamlogos/ncaa/500/300.png",9,279,"s:40~l:54~t:279","Pacific","Tigers","PAC","Pacific Tigers","Pacific","F47820","c2c3c0","True",553,"https://a.espncdn.com/i/teamlogos/ncaa/500/279.png",9,2007,"OT",NA,9,"Big West Conference","Big West","True",270130300,TRUE,FALSE,FALSE
270130253,"s:40~l:54~e:270130253~c:270130253","2007-01-14T00:00Z",0,"True","False","True","False","[]","2007-01-14T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",253,"s:40~l:54~t:253","Southern Utah","Thunderbirds","SUU","Southern Utah Thunderbirds","Southern Utah","d10000","c2c3c0","True",1960,"https://a.espncdn.com/i/teamlogos/ncaa/500/253.png",5,2113,"s:40~l:54~t:2113","Centenary","Ladies","CEN","Centenary Ladies","Centenary","a20b36","","False",NA,"https://a.espncdn.com/i/teamlogos/ncaa/500/2113.png",NA,2007,"",NA,NA,"","","",270130253,TRUE,FALSE,FALSE
270130219,"s:40~l:54~e:270130219~c:270130219","2007-01-14T00:00Z",0,"True","False","True","False","[]","2007-01-14T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",219,"s:40~l:54~t:219","Pennsylvania","Quakers","PENN","Pennsylvania Quakers","Penn","082A74","a6163d","True",1899,"https://a.espncdn.com/i/teamlogos/ncaa/500/219.png",12,171,"s:40~l:54~t:171","Columbia","Lions","CLMB","Columbia Lions","Columbia","174785","004b85","True",2002,"https://a.espncdn.com/i/teamlogos/ncaa/500/171.png",12,2007,"",NA,12,"Ivy League","Ivy","True",270130219,TRUE,FALSE,FALSE
270130163,"s:40~l:54~e:270130163~c:270130163","2007-01-14T00:00Z",0,"True","False","True","False","[]","2007-01-14T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",163,"s:40~l:54~t:163","Princeton","Tigers","PRIN","Princeton Tigers","Princeton","ff9408","080808","True",1900,"https://a.espncdn.com/i/teamlogos/ncaa/500/163.png",12,172,"s:40~l:54~t:172","Cornell","Big Red","COR","Cornell Big Red","Cornell","d60027","101010","True",1913,"https://a.espncdn.com/i/teamlogos/ncaa/500/172.png",12,2007,"",NA,12,"Ivy League","Ivy","True",270130163,TRUE,FALSE,FALSE
270130116,"s:40~l:54~e:270130116~c:270130116","2007-01-14T00:00Z",0,"True","False","True","False","[]","2007-01-14T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",116,"s:40~l:54~t:116","Mount St. Mary's","Mountaineers","MSM","Mount St. Mary's Mountaineers","Mt. St. Mary's","005596","ebebeb","True",2175,"https://a.espncdn.com/i/teamlogos/ncaa/500/116.png",19,2597,"s:40~l:54~t:2597","St. Francis (BKN)","Terriers","SFBK","St. Francis (BKN) Terriers","St. Fran. (BKN)","113682","","True",4941,"https://a.espncdn.com/i/teamlogos/ncaa/500/2597.png",19,2007,"",NA,19,"Northeast Conference","NEC","True",270130116,TRUE,FALSE,FALSE
270132640,"s:40~l:54~e:270132640~c:270132640","2007-01-13T23:30Z",0,"True","False","True","False","[]","2007-01-13T23:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2640,"s:40~l:54~t:2640","Texas Southern","Lady Tigers","TXSO","Texas Southern Lady Tigers","Texas Southern","6A0403","ebebeb","True",2165,"https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png",26,2296,"s:40~l:54~t:2296","Jackson State","Lady Tigers","JKST","Jackson State Lady Tigers","Jackson State","123297","b5b7ba","True",1945,"https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png",26,2007,"",NA,26,"Southwestern Athletic Conference","SWAC","True",270132640,TRUE,FALSE,FALSE
270132634,"s:40~l:54~e:270132634~c:270132634","2007-01-13T23:30Z",0,"True","False","True","False","[]","2007-01-13T23:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2634,"s:40~l:54~t:2634","Tennessee St","Lady Tigers","TNST","Tennessee St Lady Tigers","Tennessee State","383C84","f0f0f0","True",2113,"https://a.espncdn.com/i/teamlogos/ncaa/500/2634.png",20,55,"s:40~l:54~t:55","Jacksonville State","Gamecocks","JVST","Jacksonville State Gamecocks","Jacksonville St","b50500","b5b7ba","True",2130,"https://a.espncdn.com/i/teamlogos/ncaa/500/55.png",20,2007,"",NA,NA,"","","",270132634,TRUE,FALSE,FALSE
270132504,"s:40~l:54~e:270132504~c:270132504","2007-01-13T23:30Z",0,"True","False","True","False","[]","2007-01-13T23:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2504,"s:40~l:54~t:2504","Prairie View A&M","Lady Panthers","PV","Prairie View A&M Lady Panthers","Prairie View","4d0960","","True",2027,"https://a.espncdn.com/i/teamlogos/ncaa/500/2504.png",26,2755,"s:40~l:54~t:2755","Grambling","Lady Tigers","GRAM","Grambling Lady Tigers","Grambling","ee8601","ffd10a","True",1928,"https://a.espncdn.com/i/teamlogos/ncaa/500/2755.png",26,2007,"",NA,26,"Southwestern Athletic Conference","SWAC","True",270132504,TRUE,FALSE,FALSE
270132016,"s:40~l:54~e:270132016~c:270132016","2007-01-13T23:30Z",0,"True","False","True","False","[]","2007-01-13T23:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2016,"s:40~l:54~t:2016","Alcorn State","Lady Braves","ALCN","Alcorn State Lady Braves","Alcorn State","4b0058","46166a","True",2072,"https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png",26,2400,"s:40~l:54~t:2400","Mississippi Valley State","Devilettes","MVSU","Mississippi Valley State Devilettes","Miss Valley St","005328","cf2d34","True",1988,"https://a.espncdn.com/i/teamlogos/ncaa/500/2400.png",26,2007,"",NA,26,"Southwestern Athletic Conference","SWAC","True",270132016,TRUE,FALSE,FALSE
270132653,"s:40~l:54~e:270132653~c:270132653","2007-01-13T23:15Z",0,"True","False","True","False","[]","2007-01-13T23:15Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2653,"s:40~l:54~t:2653","Troy","Trojans","TROY","Troy Trojans","Troy","AE0210","88898c","True",4489,"https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png",27,2032,"s:40~l:54~t:2032","Arkansas State","Red Wolves","ARST","Arkansas State Red Wolves","Arkansas St","e81018","000000","True",2033,"https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png",27,2007,"",NA,27,"Sun Belt Conference","Sun Belt","True",270132653,TRUE,FALSE,FALSE
270132046,"s:40~l:54~e:270132046~c:270132046","2007-01-13T23:15Z",0,"True","False","True","False","[]","2007-01-13T23:15Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2046,"s:40~l:54~t:2046","Austin Peay","Lady Govs","PEAY","Austin Peay Lady Govs","Austin Peay","8e0b0b","","True",5428,"https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png",20,2546,"s:40~l:54~t:2546","Southeast Missouri State","Redhawks","SEMO","Southeast Missouri State Redhawks","SE Missouri St","cc0000","080808","True",1917,"https://a.espncdn.com/i/teamlogos/ncaa/500/2546.png",20,2007,"",NA,NA,"","","",270132046,TRUE,FALSE,FALSE
270132439,"s:40~l:54~e:270132439~c:270132439","2007-01-13T23:00Z",0,"True","False","True","False","[]","2007-01-13T23:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2439,"s:40~l:54~t:2439","UNLV","Lady Rebels","UNLV","UNLV Lady Rebels","UNLV","000000","c2c4c6","True",1051,"https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png",44,254,"s:40~l:54~t:254","Utah","Utes","UTAH","Utah Utes","Utah","890012","7e8083","True",NA,"https://a.espncdn.com/i/teamlogos/ncaa/500/254.png",44,2007,"",NA,44,"Mountain West Conference","Mountain West","True",270132439,TRUE,FALSE,FALSE
270132086,"s:40~l:54~e:270132086~c:270132086","2007-01-13T23:00Z",0,"True","False","True","False","[]","2007-01-13T23:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2086,"s:40~l:54~t:2086","Butler","Bulldogs","BUT","Butler Bulldogs","Butler","0d1361","00a3e0","True",2032,"https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png",45,2350,"s:40~l:54~t:2350","Loyola Chicago","Ramblers","LUC","Loyola Chicago Ramblers","Loyola Chicago","9d1244","","True",1933,"https://a.espncdn.com/i/teamlogos/ncaa/500/2350.png",45,2007,"",NA,45,"Horizon League","Horizon","True",270132086,TRUE,FALSE,FALSE
270130006,"s:40~l:54~e:270130006~c:270130006","2007-01-13T23:00Z",0,"True","False","True","False","[]","2007-01-13T23:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:54~t:6","South Alabama","Jaguars","USA","South Alabama Jaguars","South Alabama","003E7E","","True",2193,"https://a.espncdn.com/i/teamlogos/ncaa/500/6.png",27,2031,"s:40~l:54~t:2031","Arkansas-Little Rock","Trojans","UALR","Arkansas-Little Rock Trojans","Little Rock","AD0000","898d8f","True",2180,"https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png",27,2007,"",NA,27,"Sun Belt Conference","Sun Belt","True",270130006,TRUE,FALSE,FALSE
270132229,"s:40~l:54~e:270132229~c:270132229","2007-01-13T22:30Z",0,"True","False","True","False","[]","2007-01-13T22:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2229,"s:40~l:54~t:2229","Florida International","Panthers","FIU","Florida International Panthers","FIU","001538","c5960c","True",2216,"https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png",27,2172,"s:40~l:54~t:2172","Denver","Pioneers","DEN","Denver Pioneers","Denver","9c143d","d6ba74","True",444,"https://a.espncdn.com/i/teamlogos/ncaa/500/2172.png",27,2007,"",NA,27,"Sun Belt Conference","Sun Belt","True",270132229,TRUE,FALSE,FALSE
270132754,"s:40~l:54~e:270132754~c:270132754","2007-01-13T22:15Z",0,"True","False","True","False","[]","2007-01-13T22:15Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2754,"s:40~l:54~t:2754","Youngstown St","Penguins","YSU","Youngstown St Penguins","Youngstown St","E51937","690717","True",2054,"https://a.espncdn.com/i/teamlogos/ncaa/500/2754.png",45,2174,"s:40~l:54~t:2174","Detroit Mercy","Titans","DET","Detroit Mercy Titans","Detroit Mercy","165b9e","d31733","True",2005,"https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png",45,2007,"",NA,45,"Horizon League","Horizon","True",270132754,TRUE,FALSE,FALSE
270132287,"s:40~l:54~e:270132287~c:270132287","2007-01-13T22:05Z",0,"True","False","True","False","[]","2007-01-13T22:05Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2287,"s:40~l:54~t:2287","Illinois State","Redbirds","ILST","Illinois State Redbirds","Illinois State","CE1126","ffe716","True",1932,"https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png",18,2623,"s:40~l:54~t:2623","Missouri St","Lady Bears","MOSU","Missouri St Lady Bears","Missouri State","5F0000","e8e8e8","True",1966,"https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png",18,2007,"",NA,18,"Missouri Valley Conference","MVC","True",270132287,TRUE,FALSE,FALSE
270130265,"s:40~l:54~e:270130265~c:270130265","2007-01-13T22:00Z",0,"True","False","True","False","[]","2007-01-13T22:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",265,"s:40~l:54~t:265","Washington State","Cougars","WSU","Washington State Cougars","Washington St","94022a","6a747c","True",2052,"https://a.espncdn.com/i/teamlogos/ncaa/500/265.png",21,24,"s:40~l:54~t:24","Stanford","Cardinal","STAN","Stanford Cardinal","Stanford","A80532","ffffff","True",820,"https://a.espncdn.com/i/teamlogos/ncaa/500/24.png",21,2007,"",NA,21,"Pac-12 Conference","Pac-12","True",270130265,TRUE,FALSE,FALSE
270132710,"s:40~l:54~e:270132710~c:270132710","2007-01-13T22:00Z",0,"True","False","True","False","[]","2007-01-13T22:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2710,"s:40~l:54~t:2710","Western Illinois","Leathernecks","WIU","Western Illinois Leathernecks","W Illinois","4e1e8a","ffc90a","True",2197,"https://a.espncdn.com/i/teamlogos/ncaa/500/2710.png",47,2473,"s:40~l:54~t:2473","Oakland","Golden Grizzlies","OAK","Oakland Golden Grizzlies","Oakland","04091c","927e4d","True",2178,"https://a.espncdn.com/i/teamlogos/ncaa/500/2473.png",45,2007,"",NA,NA,"","","",270132710,TRUE,FALSE,FALSE
270132539,"s:40~l:54~e:270132539~c:270132539","2007-01-13T22:00Z",0,"True","False","True","False","[]","2007-01-13T22:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2539,"s:40~l:54~t:2539","San Francisco","Dons","SF","San Francisco Dons","San Francisco","22523F","fbcd3c","True",789,"https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png",29,2492,"s:40~l:54~t:2492","Pepperdine","Waves","PEPP","Pepperdine Waves","Pepperdine","003A72","dc762f","True",1055,"https://a.espncdn.com/i/teamlogos/ncaa/500/2492.png",29,2007,"",NA,29,"West Coast Conference","WCC","True",270132539,TRUE,FALSE,FALSE
270132501,"s:40~l:54~e:270132501~c:270132501","2007-01-13T22:00Z",0,"True","False","True","False","[]","2007-01-13T22:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2501,"s:40~l:54~t:2501","Portland","Pilots","PORT","Portland Pilots","Portland","0e034e","f0f0f0","True",2136,"https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png",29,2541,"s:40~l:54~t:2541","Santa Clara","Broncos","SCU","Santa Clara Broncos","Santa Clara","690b0b","101010","True",544,"https://a.espncdn.com/i/teamlogos/ncaa/500/2541.png",29,2007,"",NA,29,"West Coast Conference","WCC","True",270132501,TRUE,FALSE,FALSE
270132440,"s:40~l:54~e:270132440~c:270132440","2007-01-13T22:00Z",0,"True","False","True","False","[]","2007-01-13T22:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2440,"s:40~l:54~t:2440","Nevada","Wolf Pack","NEV","Nevada Wolf Pack","Nevada","153E5F","8e9295","True",461,"https://a.espncdn.com/i/teamlogos/ncaa/500/2440.png",30,23,"s:40~l:54~t:23","San José State","Spartans","SJSU","San José State Spartans","San José State","005893","fdba31","True",2192,"https://a.espncdn.com/i/teamlogos/ncaa/500/23.png",30,2007,"",NA,30,"Western Athletic Conference","WAC","True",270132440,TRUE,FALSE,FALSE
270132250,"s:40~l:54~e:270132250~c:270132250","2007-01-13T22:00Z",0,"True","False","True","False","[]","2007-01-13T22:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2250,"s:40~l:54~t:2250","Gonzaga","Bulldogs","GONZ","Gonzaga Bulldogs","Gonzaga","002967","cfd4d8","True",1979,"https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png",29,2608,"s:40~l:54~t:2608","Saint Mary's","Gaels","SMC","Saint Mary's Gaels","Saint Mary's","003768","d02f35","True",488,"https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png",29,2007,"",NA,29,"West Coast Conference","WCC","True",270132250,TRUE,FALSE,FALSE
270132010,"s:40~l:54~e:270132010~c:270132010","2007-01-13T22:00Z",0,"True","False","True","False","[]","2007-01-13T22:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2010,"s:40~l:54~t:2010","Alabama A&M","Bulldogs","AAMU","Alabama A&M Bulldogs","Alabama A&M","790000","ffffff","True",2122,"https://a.espncdn.com/i/teamlogos/ncaa/500/2010.png",26,2011,"s:40~l:54~t:2011","Alabama St","Lady Hornets","ALST","Alabama St Lady Hornets","Alabama State","e9a900","0a0a0a","True",2204,"https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png",26,2007,"",NA,26,"Southwestern Athletic Conference","SWAC","True",270132010,TRUE,FALSE,FALSE
270130326,"s:40~l:54~e:270130326~c:270130326","2007-01-13T22:00Z",0,"True","False","True","False","[]","2007-01-13T22:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",326,"s:40~l:54~t:326","Texas State","Bobcats","TXST","Texas State Bobcats","Texas State","4e1719","b4975a","True",2010,"https://a.espncdn.com/i/teamlogos/ncaa/500/326.png",27,2447,"s:40~l:54~t:2447","Nicholls St","Colonels","NICH","Nicholls St Colonels","Nicholls","C41230","f0f0f0","True",2067,"https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png",25,2007,"",NA,NA,"","","",270130326,TRUE,FALSE,FALSE
270130301,"s:40~l:54~e:270130301~c:270130301","2007-01-13T22:00Z",0,"True","False","True","False","[]","2007-01-13T22:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",301,"s:40~l:54~t:301","San Diego","Toreros","USD","San Diego Toreros","San Diego","2f99d4","2f99d4","True",501,"https://a.espncdn.com/i/teamlogos/ncaa/500/301.png",29,2351,"s:40~l:54~t:2351","Loyola Marymount","Lions","LMU","Loyola Marymount Lions","Loyola Marymnt","880029","00345b","True",2173,"https://a.espncdn.com/i/teamlogos/ncaa/500/2351.png",29,2007,"",NA,29,"West Coast Conference","WCC","True",270130301,TRUE,FALSE,FALSE
270130290,"s:40~l:54~e:270130290~c:270130290","2007-01-13T22:00Z",0,"True","False","True","False","[]","2007-01-13T22:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",290,"s:40~l:54~t:290","Georgia Southern","Eagles","GASO","Georgia Southern Eagles","GA Southern","003775","f0f0f0","True",2089,"https://a.espncdn.com/i/teamlogos/ncaa/500/290.png",24,2166,"s:40~l:54~t:2166","Davidson","Wildcats","DAV","Davidson Wildcats","Davidson","000000","e51837","True",194,"https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png",24,2007,"",NA,24,"Southern Conference","Southern","True",270130290,TRUE,FALSE,FALSE
270130288,"s:40~l:54~e:270130288~c:270130288","2007-01-13T22:00Z",0,"True","False","True","False","[]","2007-01-13T22:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",288,"s:40~l:54~t:288","Lipscomb","Bisons","LIP","Lipscomb Bisons","Lipscomb","20366C","f6b734","True",2038,"https://a.espncdn.com/i/teamlogos/ncaa/500/288.png",46,56,"s:40~l:54~t:56","Stetson","Hatters","STET","Stetson Hatters","Stetson","0a5640","56854e","True",2080,"https://a.espncdn.com/i/teamlogos/ncaa/500/56.png",46,2007,"",NA,46,"ASUN Conference","ASUN","True",270130288,TRUE,FALSE,FALSE
270130250,"s:40~l:54~e:270130250~c:270130250","2007-01-13T22:00Z",0,"True","False","True","False","[]","2007-01-13T22:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",250,"s:40~l:54~t:250","UT Arlington","Mavericks","UTA","UT Arlington Mavericks","UT Arlington","004b7c","f58024","True",3416,"https://a.espncdn.com/i/teamlogos/ncaa/500/250.png",27,2545,"s:40~l:54~t:2545","SE Louisiana","Lady Lions","SELA","SE Louisiana Lady Lions","SE Louisiana","007550","dca008","True",2040,"https://a.espncdn.com/i/teamlogos/ncaa/500/2545.png",25,2007,"",NA,NA,"","","",270130250,TRUE,FALSE,FALSE
270130140,"s:40~l:54~e:270130140~c:270130140","2007-01-13T22:00Z",0,"True","False","True","False","[]","2007-01-13T22:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",140,"s:40~l:54~t:140","UM Kansas City","Roos","UMKC","UM Kansas City Roos","UM Kansas City","004b87","ffc72c","True",4052,"https://a.espncdn.com/i/teamlogos/ncaa/500/140.png",47,198,"s:40~l:54~t:198","Oral Roberts","Golden Eagles","ORU","Oral Roberts Golden Eagles","Oral Roberts","002955","ccb48c","True",1993,"https://a.espncdn.com/i/teamlogos/ncaa/500/198.png",47,2007,"",NA,NA,"","","",270130140,TRUE,FALSE,FALSE
270130026,"s:40~l:54~e:270130026~c:270130026","2007-01-13T22:00Z",0,"True","False","True","False","[]","2007-01-13T22:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",26,"s:40~l:54~t:26","UCLA","Bruins","UCLA","UCLA Bruins","UCLA","005C8E","ffc72c","True",479,"https://a.espncdn.com/i/teamlogos/ncaa/500/26.png",21,30,"s:40~l:54~t:30","USC","Trojans","USC","USC Trojans","USC","AE2531","ffc72c","True",1918,"https://a.espncdn.com/i/teamlogos/ncaa/500/30.png",21,2007,"",NA,21,"Pac-12 Conference","Pac-12","True",270130026,TRUE,FALSE,FALSE
270130245,"s:40~l:54~e:270130245~c:270130245","2007-01-13T21:30Z",0,"True","False","True","False","[]","2007-01-13T21:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",245,"s:40~l:54~t:245","Texas A&M","Aggies","TA&M","Texas A&M Aggies","Texas A&M","5C0025","ffffff","True",2114,"https://a.espncdn.com/i/teamlogos/ncaa/500/245.png",8,239,"s:40~l:54~t:239","Baylor","Bears","BAY","Baylor Bears","Baylor","004834","ffb81c","True",1049,"https://a.espncdn.com/i/teamlogos/ncaa/500/239.png",8,2007,"",NA,8,"Big 12 Conference","Big 12","True",270130245,TRUE,FALSE,FALSE
270130264,"s:40~l:54~e:270130264~c:270130264","2007-01-13T21:30Z",0,"True","False","True","False","[]","2007-01-13T21:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",264,"s:40~l:54~t:264","Washington","Huskies","WASH","Washington Huskies","Washington","2B2F64","e8e3d3","True",782,"https://a.espncdn.com/i/teamlogos/ncaa/500/264.png",21,25,"s:40~l:54~t:25","California","Golden Bears","CAL","California Golden Bears","California","031522","ffc423","True",496,"https://a.espncdn.com/i/teamlogos/ncaa/500/25.png",21,2007,"",NA,21,"Pac-12 Conference","Pac-12","True",270130264,TRUE,TRUE,FALSE
