,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,tournamentId,status.type.altDetail,season,groups.id,groups.name,groups.shortName,groups.isConference,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor
0,320232368,s:40~l:54~e:320232368~c:320232368,2012-01-24T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-24T00:00Z,0,N/A,0.0,0:00,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,2368,s:40~l:54~t:2368,Marist,Red Foxes,MRST,Marist Red Foxes,Marist,e53730,f0f0f0,True,1934,https://a.espncdn.com/i/teamlogos/ncaa/500/2368.png,13,2612,s:40~l:54~t:2612,Saint Peter's,Peacocks,SPU,Saint Peter's Peacocks,Saint Peter's,004CC2,,True,1963,https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png,13,,,2012,13,Metro Atlantic Athletic Conference,MAAC,True,1934,McCann Arena,Poughkeepsie,NY,3200.0,True
0,320240164,s:40~l:54~e:320240164~c:320240164,2012-01-25T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-25T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,164,s:40~l:54~t:164,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Rutgers,d21034,ffffff,True,2008,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,4,305,s:40~l:54~t:305,DePaul,Blue Demons,DEP,DePaul Blue Demons,DePaul,2d649c,ce1125,True,1997,https://a.espncdn.com/i/teamlogos/ncaa/500/305.png,4,,,2012,4,Big East Conference,Big East,True,2008,Rutgers Athletic Center,Piscataway,NJ,8000.0,True
0,320240197,s:40~l:54~e:320240197~c:320240197,2012-01-25T01:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-25T01:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,197,s:40~l:54~t:197,Oklahoma State,Cowgirls,OKST,Oklahoma State Cowgirls,Oklahoma State,FF6500,ff9900,True,1992,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,8,245,s:40~l:54~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,True,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,8,,,2012,8,Big 12 Conference,Big 12,True,1992,Gallagher-Iba Arena,Stillwater,OK,13611.0,True
0,320240277,s:40~l:54~e:320240277~c:320240277,2012-01-25T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-25T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,277,s:40~l:54~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,True,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,4,46,s:40~l:54~t:46,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,001c58,True,2013,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,4,,,2012,4,Big East Conference,Big East,True,2199,WVU Coliseum,Morgantown,WV,14000.0,True
0,320242752,s:40~l:54~e:320242752~c:320242752,2012-01-25T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-25T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2752,s:40~l:54~t:2752,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,9ea2a2,True,1973,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,3,218,s:40~l:54~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,True,4117,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,3,,,2012,3,Atlantic 10 Conference,A 10,True,1973,Cintas Center,Cincinnati,OH,10224.0,True
0,320242193,s:40~l:54~e:320242193~c:320242193,2012-01-25T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2012-01-25T00:00Z,0,N/A,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2193,s:40~l:54~t:2193,East Tennessee State,Bucs,ETSU,East Tennessee State Bucs,ETSU,002d61,ffc423,True,2006,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png,46,99,s:40~l:54~t:99,LSU,Tigers,LSU,LSU Tigers,LSU,22005c,fdd023,True,557,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,23,,OT,2012,,,,,,,,,,
0,320240222,s:40~l:54~e:320240222~c:320240222,2012-01-25T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-25T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,222,s:40~l:54~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,123d7C,f0f0f0,True,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,2132,s:40~l:54~t:2132,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,717073,True,201,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,4,,,2012,4,Big East Conference,Big East,True,1969,Finneran Pavilion,Villanova,PA,6500.0,True
0,320240250,s:40~l:54~e:320240250~c:320240250,2012-01-25T01:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2012-01-25T01:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,250,s:40~l:54~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,f58024,True,3416,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,27,2437,s:40~l:54~t:2437,Omaha,Mavericks,OMA,Omaha Mavericks,Omaha,e3193e,,True,5059,https://a.espncdn.com/i/teamlogos/ncaa/500/2437.png,43,,,2012,,,,,2158,Texas Hall,Arlington,TX,4200.0,False
0,320240021,s:40~l:54~e:320240021~c:320240021,2012-01-25T03:30Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-25T03:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,21,s:40~l:54~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego State,BF2C37,a8996e,True,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,2751,s:40~l:54~t:2751,Wyoming,Cowgirls,WYO,Wyoming Cowgirls,Wyoming,533B22,ffffff,True,2053,https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png,44,,,2012,44,Mountain West Conference,Mountain West,True,,,,,,
0,320250183,s:40~l:54~e:320250183~c:320250183,2012-01-26T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,183,s:40~l:54~t:183,Syracuse,Orange,SYR,Syracuse Orange,Syracuse,F37321,0d1d37,True,1964,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,4,41,s:40~l:54~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,001d40,f1f2f3,True,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,4,,,2012,4,Big East Conference,Big East,True,1964,Carrier Dome,Syracuse,NY,34616.0,True
0,320252305,s:40~l:54~e:320252305~c:320252305,2012-01-26T01:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T01:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2305,s:40~l:54~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0022B4,e8000d,True,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,2641,s:40~l:54~t:2641,Texas Tech,Lady Raiders,TTU,Texas Tech Lady Raiders,Texas Tech,C80025,231f20,True,2047,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,8,,,2012,8,Big 12 Conference,Big 12,True,2171,Allen Fieldhouse,Lawrence,KS,16300.0,True
0,320252547,s:40~l:54~e:320252547~c:320252547,2012-01-26T03:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T03:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2547,s:40~l:54~t:2547,Seattle U,Redhawks,SEA,Seattle U Redhawks,Seattle U,BF2E1A,c2c3c0,True,1965,https://a.espncdn.com/i/teamlogos/ncaa/500/2547.png,43,252,s:40~l:54~t:252,BYU,Cougars,BYU,BYU Cougars,BYU,001E4C,ffffff,True,2108,https://a.espncdn.com/i/teamlogos/ncaa/500/252.png,29,,,2012,,,,,,,,,,
0,320250153,s:40~l:54~e:320250153~c:320250153,2012-01-26T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,153,s:40~l:54~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,13294b,True,,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,103,s:40~l:54~t:103,Boston College,Eagles,BC,Boston College Eagles,Boston College,88001a,a39161,True,135,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,2,,,2012,2,Atlantic Coast Conference,ACC,True,,,,,,
0,320252378,s:40~l:54~e:320252378~c:320252378,2012-01-25T17:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-25T17:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2378,s:40~l:54~t:2378,UMBC,Retrievers,UMBC,UMBC Retrievers,UMBC,000000,ad860a,True,6008,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png,1,104,s:40~l:54~t:104,Boston University,Terriers,BU,Boston University Terriers,Boston Univ.,cc0000,ffffff,True,1999,https://a.espncdn.com/i/teamlogos/ncaa/500/104.png,1,,,2012,1,America East Conference,Am. East,True,2050,RAC Arena,Baltimore,MD,4024.0,True
0,320252379,s:40~l:54~e:320252379~c:320252379,2012-01-25T23:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2012-01-25T23:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2379,s:40~l:54~t:2379,Maryland-Eastern Shore,Lady Hawks,UMES,Maryland-Eastern Shore Lady Hawks,MD-Eastern,5c2301,b5b7ba,True,2064,https://a.espncdn.com/i/teamlogos/ncaa/500/2379.png,16,2339,s:40~l:54~t:2339,Lincoln PA,Lions,LIPA,Lincoln PA Lions,Lincoln PA,000000,,False,,,,,,2012,,,,,2064,Hytche Athletic Center,Princess Anne,MD,5500.0,True
0,320250311,s:40~l:54~e:320250311~c:320250311,2012-01-25T23:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-25T23:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,311,s:40~l:54~t:311,Maine,Black Bears,ME,Maine Black Bears,Maine,127dbe,,True,4605,https://a.espncdn.com/i/teamlogos/ncaa/500/311.png,1,160,s:40~l:54~t:160,New Hampshire,Wildcats,UNH,New Hampshire Wildcats,New Hampshire,004990,c3c4c6,True,1936,https://a.espncdn.com/i/teamlogos/ncaa/500/160.png,1,,,2012,1,America East Conference,Am. East,True,,,,,,
0,320250309,s:40~l:54~e:320250309~c:320250309,2012-01-25T23:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-25T23:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,309,s:40~l:54~t:309,Louisiana,Ragin' Cajuns,ULL,Louisiana Ragin' Cajuns,Louisiana,ce2842,,True,373,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,27,249,s:40~l:54~t:249,North Texas,Mean Green,UNT,North Texas Mean Green,North Texas,00853D,000000,True,1938,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png,27,,,2012,27,Sun Belt Conference,Sun Belt,True,373,Cajundome,Lafayette,LA,11550.0,True
0,320252711,s:40~l:54~e:320252711~c:320252711,2012-01-26T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2711,s:40~l:54~t:2711,Western Michigan,Broncos,WMU,Western Michigan Broncos,W Michigan,B59966,bfa979,True,1972,https://a.espncdn.com/i/teamlogos/ncaa/500/2711.png,14,2309,s:40~l:54~t:2309,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Kent State,002445,f0b510,True,2020,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,14,,,2012,14,Mid-American Conference,MAC,True,1972,University Arena (MI),Kalamazoo,MI,5421.0,True
0,320252649,s:40~l:54~e:320252649~c:320252649,2012-01-26T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2649,s:40~l:54~t:2649,Toledo,Rockets,TOL,Toledo Rockets,Toledo,ffffff,ffd51d,True,2116,https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png,14,193,s:40~l:54~t:193,Miami (OH),Redhawks,M-OH,Miami (OH) Redhawks,Miami (OH),a4000c,f0f0f0,True,2134,https://a.espncdn.com/i/teamlogos/ncaa/500/193.png,14,,,2012,14,Mid-American Conference,MAC,True,684,Allen County War Memorial Coliseum,Fort Wayne,IN,0.0,True
0,320252426,s:40~l:54~e:320252426~c:320252426,2012-01-26T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2426,s:40~l:54~t:2426,Navy,Midshipmen,NAVY,Navy Midshipmen,Navy,131630,b6a77c,True,2176,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,22,2329,s:40~l:54~t:2329,Lehigh,Mountain Hawks,LEH,Lehigh Mountain Hawks,Lehigh,6c2b2a,b69e70,True,2141,https://a.espncdn.com/i/teamlogos/ncaa/500/2329.png,22,,,2012,22,Patriot League,Patriot,True,,,,,,
0,320252230,s:40~l:54~e:320252230~c:320252230,2012-01-26T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2230,s:40~l:54~t:2230,Fordham,Rams,FOR,Fordham Rams,Fordham,830032,909090,True,2007,https://a.espncdn.com/i/teamlogos/ncaa/500/2230.png,3,2429,s:40~l:54~t:2429,Charlotte,49ers,CHAR,Charlotte 49ers,Charlotte,ffffff,cfab7a,True,239,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,3,,,2012,3,Atlantic 10 Conference,A 10,True,3050,ROSE HILL GYMNASIUM,Dallas,TX,0.0,False
0,320252226,s:40~l:54~e:320252226~c:320252226,2012-01-26T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2226,s:40~l:54~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,bb2f4c,True,2110,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,27,98,s:40~l:54~t:98,Western Kentucky,Lady Toppers,WKU,Western Kentucky Lady Toppers,Western KY,F32026,b3b5b8,True,1971,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,27,,,2012,27,Sun Belt Conference,Sun Belt,True,2110,FAU Arena,Boca Raton,FL,2980.0,True
0,320252198,s:40~l:54~e:320252198~c:320252198,2012-01-26T00:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2198,s:40~l:54~t:2198,Eastern Kentucky,Colonels,EKY,Eastern Kentucky Colonels,E Kentucky,660819,f0f0f0,True,1915,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,20,2344,s:40~l:54~t:2344,Longwood,Lancers,LONG,Longwood Lancers,Longwood,003273,9ea2a3,True,2097,https://a.espncdn.com/i/teamlogos/ncaa/500/2344.png,43,,,2012,,,,,,,,,,
0,320252184,s:40~l:54~e:320252184~c:320252184,2012-01-26T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2184,s:40~l:54~t:2184,Duquesne,Dukes,DUQ,Duquesne Dukes,Duquesne,002D62,b90b2e,True,1958,https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png,3,113,s:40~l:54~t:113,UMass,Minutewomen,MASS,UMass Minutewomen,UMass,880007,,True,1984,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,3,,,2012,3,Atlantic 10 Conference,A 10,True,1958,UPMC Cooper Fieldhouse,Pittsburgh,PA,4390.0,True
0,320252168,s:40~l:54~e:320252168~c:320252168,2012-01-26T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2168,s:40~l:54~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,True,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,257,s:40~l:54~t:257,Richmond,Spiders,RICH,Richmond Spiders,Richmond,9e0712,b90b2e,True,4486,https://a.espncdn.com/i/teamlogos/ncaa/500/257.png,3,,OT,2012,3,Atlantic 10 Conference,A 10,True,,,,,,
0,320252117,s:40~l:54~e:320252117~c:320252117,2012-01-26T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2117,s:40~l:54~t:2117,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Cent Michigan,6a0032,ffffff,True,2087,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,14,195,s:40~l:54~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,e4bb85,True,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,,,2012,14,Mid-American Conference,MAC,True,,,,,,
0,320252084,s:40~l:54~e:320252084~c:320252084,2012-01-26T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2084,s:40~l:54~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Buffalo,041A9B,ebebeb,True,2107,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,14,2199,s:40~l:54~t:2199,Eastern Michigan,Eagles,EMU,Eastern Michigan Eagles,E Michigan,00331b,f0f0f0,True,2109,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,14,,,2012,14,Mid-American Conference,MAC,True,2107,Alumni Arena,Buffalo,NY,6783.0,True
0,320252066,s:40~l:54~e:320252066~c:320252066,2012-01-26T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2066,s:40~l:54~t:2066,Binghamton,Bearcats,BING,Binghamton Bearcats,Binghamton,00614A,f0f0f0,True,1924,https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png,1,399,s:40~l:54~t:399,Albany,Great Danes,ALB,Albany Great Danes,Albany,3D2777,ffffff,True,1976,https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,1,,,2012,1,America East Conference,Am. East,True,,,,,,
0,320252050,s:40~l:54~e:320252050~c:320252050,2012-01-26T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2050,s:40~l:54~t:2050,Ball State,Cardinals,BALL,Ball State Cardinals,Ball State,DA0000,ffffff,True,299,https://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,14,189,s:40~l:54~t:189,Bowling Green,Falcons,BGSU,Bowling Green Falcons,Bowling Green,2b1000,492000,True,2220,https://a.espncdn.com/i/teamlogos/ncaa/500/189.png,14,,,2012,14,Mid-American Conference,MAC,True,,,,,,
0,320252006,s:40~l:54~e:320252006~c:320252006,2012-01-26T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2006,s:40~l:54~t:2006,Akron,Zips,AKR,Akron Zips,Akron,00285e,84754e,True,2203,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,14,2459,s:40~l:54~t:2459,Northern Illinois,Huskies,NIU,Northern Illinois Huskies,N Illinois,F1122C,cc0000,True,2090,https://a.espncdn.com/i/teamlogos/ncaa/500/2459.png,14,,,2012,14,Mid-American Conference,MAC,True,,,,,,
0,320250322,s:40~l:54~e:320250322~c:320250322,2012-01-26T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,322,s:40~l:54~t:322,Lafayette,Leopards,LAF,Lafayette Leopards,Lafayette,790000,a59474,True,2132,https://a.espncdn.com/i/teamlogos/ncaa/500/322.png,22,2142,s:40~l:54~t:2142,Colgate,Raiders,COLG,Colgate Raiders,Colgate,8B011D,231f20,True,2188,https://a.espncdn.com/i/teamlogos/ncaa/500/2142.png,22,,,2012,22,Patriot League,Patriot,True,2132,Kirby Sports Center,Easton,PA,2453.0,True
0,320250179,s:40~l:54~e:320250179~c:320250179,2012-01-26T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,179,s:40~l:54~t:179,St. Bonaventure,Bonnies,SBU,St. Bonaventure Bonnies,St. Bonaventure,70261D,,True,2042,https://a.espncdn.com/i/teamlogos/ncaa/500/179.png,3,2603,s:40~l:54~t:2603,Saint Joseph's,Hawks,JOES,Saint Joseph's Hawks,Saint Joseph's,C2071B,101010,True,2150,https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png,3,,,2012,3,Atlantic 10 Conference,A 10,True,2042,Reilly Center,Saint Bonaventure,NY,5480.0,True
0,320250107,s:40~l:54~e:320250107~c:320250107,2012-01-26T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,107,s:40~l:54~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,080808,True,137,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,22,349,s:40~l:54~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,ce9c00,231f20,True,2186,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,22,,,2012,22,Patriot League,Patriot,True,137,Hart Center,Worcester,MA,3536.0,True
0,320250059,s:40~l:54~e:320250059~c:320250059,2012-01-26T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,59,s:40~l:54~t:59,Georgia Tech,Yellow Jackets,GT,Georgia Tech Yellow Jackets,Georgia Tech,00223e,002c56,True,2206,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,2,258,s:40~l:54~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,f84c1e,ffffff,True,1927,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,2,,,2012,2,Atlantic Coast Conference,ACC,True,,,,,,
0,320250058,s:40~l:54~e:320250058~c:320250058,2012-01-26T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,58,s:40~l:54~t:58,South Florida,Bulls,USF,South Florida Bulls,South Florida,004A36,231f20,True,2041,https://a.espncdn.com/i/teamlogos/ncaa/500/58.png,4,2550,s:40~l:54~t:2550,Seton Hall,Pirates,HALL,Seton Hall Pirates,Seton Hall,0857B1,8a8d8f,True,2161,https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png,4,,,2012,4,Big East Conference,Big East,True,,,,,,
0,320250045,s:40~l:54~e:320250045~c:320250045,2012-01-26T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,45,s:40~l:54~t:45,George Washington,Colonials,GW,George Washington Colonials,G Washington,002843,e8d2a1,True,2125,https://a.espncdn.com/i/teamlogos/ncaa/500/45.png,3,139,s:40~l:54~t:139,Saint Louis,Billikens,SLU,Saint Louis Billikens,Saint Louis,00539C,ebebeb,True,1947,https://a.espncdn.com/i/teamlogos/ncaa/500/139.png,3,,,2012,3,Atlantic 10 Conference,A 10,True,2125,Charles E. Smith Center,Washington,DC,4338.0,True
0,320250044,s:40~l:54~e:320250044~c:320250044,2012-01-26T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,44,s:40~l:54~t:44,American,Eagles,AMER,American Eagles,American,c41130,c8102e,True,1910,https://a.espncdn.com/i/teamlogos/ncaa/500/44.png,22,2083,s:40~l:54~t:2083,Bucknell,Bison,BUCK,Bucknell Bison,Bucknell,000060,00316e,True,2208,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,22,,,2012,22,Patriot League,Patriot,True,1910,Bender Arena,Washington,DC,3084.0,True
0,320250042,s:40~l:54~e:320250042~c:320250042,2012-01-26T00:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': ''}]",2012-01-26T00:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,42,s:40~l:54~t:42,Hartford,Hawks,HART,Hartford Hawks,Hartford,d60008,000000,True,1929,https://a.espncdn.com/i/teamlogos/ncaa/500/42.png,1,2619,s:40~l:54~t:2619,Stony Brook,Seawolves,STBK,Stony Brook Seawolves,Stony Brook,990000,,True,2231,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,1,,,2012,1,America East Conference,Am. East,True,,,,,,
