"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","home.conferenceId","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","away.conferenceId","status.type.altDetail","season","groups.id","groups.name","groups.shortName","groups.isConference","tournamentId","game_id","PBP"
400913760,"s:40~l:54~e:400913760~c:400913760","2016-12-22T18:00Z",0,"True","False","False","False","[]","2016-12-22T18:00Z",0,"N/A",2036,"Pizzitola Sports Center","Providence","RI",2900,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",225,"s:40~l:54~t:225","Brown","Bears","BRWN","Brown Bears","Brown","411e09","949300","True",2036,"https://a.espncdn.com/i/teamlogos/ncaa/500/225.png",12,2612,"s:40~l:54~t:2612","Saint Peter's","Peacocks","SPU","Saint Peter's Peacocks","Saint Peter's","004CC2","","True",1963,"https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png",13,"",2017,NA,"","","",NA,400913760,TRUE
400912530,"s:40~l:54~e:400912530~c:400912530","2016-12-22T18:00Z",2509,"True","False","False","False","[]","2016-12-22T18:00Z",0,"N/A",2088,"Stegeman Coliseum","Athens","GA",10523,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",61,"s:40~l:54~t:61","Georgia","Lady Bulldogs","UGA","Georgia Lady Bulldogs","Georgia","CC0000","000000","True",2088,"https://a.espncdn.com/i/teamlogos/ncaa/500/61.png",23,2535,"s:40~l:54~t:2535","Samford","Bulldogs","SAM","Samford Bulldogs","Samford","005485","bc0023","True",2191,"https://a.espncdn.com/i/teamlogos/ncaa/500/2535.png",24,"",2017,NA,"","","",NA,400912530,TRUE
400914238,"s:40~l:54~e:400914238~c:400914238","2016-12-22T17:00Z",0,"True","False","False","False","[]","2016-12-22T17:00Z",0,"N/A",2046,"Ross E. Templeton P.E. Center","Clinton","SC",2300,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2506,"s:40~l:54~t:2506","Presbyterian","Blue Hose","PRES","Presbyterian Blue Hose","Presbyterian","194896","990134","True",2046,"https://a.espncdn.com/i/teamlogos/ncaa/500/2506.png",6,2057,"s:40~l:54~t:2057","Belmont","Bruins","BEL","Belmont Bruins","Belmont","182142","c9262d","True",2098,"https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png",20,"",2017,NA,"","","",NA,400914238,TRUE
400912269,"s:40~l:54~e:400912269~c:400912269","2016-12-22T04:59Z",95,"True","True","False","False","[{'type': 'event', 'headline': 'PUERTO RICO CLASSIC'}]","2016-12-22T04:59Z",0,"N/A",2567,"South Point Arena","Las Vegas","NV",0,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2032,"s:40~l:54~t:2032","Arkansas State","Red Wolves","ARST","Arkansas State Red Wolves","Arkansas St","e81018","000000","True",2033,"https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png",27,25,"s:40~l:54~t:25","California","Golden Bears","CAL","California Golden Bears","California","031522","ffc423","True",496,"https://a.espncdn.com/i/teamlogos/ncaa/500/25.png",21,"",2017,NA,"","","",NA,400912269,TRUE
400931070,"s:40~l:54~e:400931070~c:400931070","2016-12-22T04:00Z",1233,"True","True","False","False","[{'type': 'event', 'headline': 'PLAY 4 KAY SHOOTOUT'}]","2016-12-22T04:00Z",0,"N/A",5060,"T-Mobile Arena","Las Vegas","NV",19000,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",197,"s:40~l:54~t:197","Oklahoma State","Cowgirls","OKST","Oklahoma State Cowgirls","Oklahoma State","FF6500","ff9900","True",1992,"https://a.espncdn.com/i/teamlogos/ncaa/500/197.png",8,204,"s:40~l:54~t:204","Oregon State","Beavers","ORST","Oregon State Beavers","Oregon State","c34500","dea076","True",506,"https://a.espncdn.com/i/teamlogos/ncaa/500/204.png",21,"",2017,NA,"","","",NA,400931070,TRUE
400911131,"s:40~l:54~e:400911131~c:400911131","2016-12-22T03:00Z",90,"True","True","False","False","[{'type': 'event', 'headline': 'PUERTO RICO CLASSIC'}]","2016-12-22T03:00Z",0,"N/A",2567,"South Point Arena","Las Vegas","NV",0,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2502,"s:40~l:54~t:2502","Portland State","Vikings","PRST","Portland State Vikings","Portland State","00311e","ebebeb","True",6020,"https://a.espncdn.com/i/teamlogos/ncaa/500/2502.png",5,201,"s:40~l:54~t:201","Oklahoma","Sooners","OU","Oklahoma Sooners","Oklahoma","7b0000","cccccc","True",1991,"https://a.espncdn.com/i/teamlogos/ncaa/500/201.png",8,"",2017,NA,"","","",NA,400911131,TRUE
400911723,"s:40~l:54~e:400911723~c:400911723","2016-12-22T02:00Z",7553,"True","False","False","False","[]","2016-12-22T02:00Z",0,"N/A",4569,"Pinnacle Bank Arena","Lincoln","NE",15500,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",158,"s:40~l:54~t:158","Nebraska","Cornhuskers","NEB","Nebraska Cornhuskers","Nebraska","F20017","f5f1e7","True",4569,"https://a.espncdn.com/i/teamlogos/ncaa/500/158.png",7,41,"s:40~l:54~t:41","UConn","Huskies","CONN","UConn Huskies","UConn","001d40","f1f2f3","True",1956,"https://a.espncdn.com/i/teamlogos/ncaa/500/41.png",62,"",2017,NA,"","","",NA,400911723,TRUE
400912806,"s:40~l:54~e:400912806~c:400912806","2016-12-22T02:00Z",1982,"True","False","False","False","[]","2016-12-22T02:00Z",0,"N/A",2207,"CU Events Center","Boulder","CO",11064,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",38,"s:40~l:54~t:38","Colorado","Buffaloes","COLO","Colorado Buffaloes","Colorado","d1c57e","ffd200","True",2207,"https://a.espncdn.com/i/teamlogos/ncaa/500/38.png",21,2751,"s:40~l:54~t:2751","Wyoming","Cowgirls","WYO","Wyoming Cowgirls","Wyoming","533B22","ffffff","True",2053,"https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png",44,"",2017,NA,"","","",NA,400912806,TRUE
400912805,"s:40~l:54~e:400912805~c:400912805","2016-12-22T02:00Z",0,"True","False","False","False","[]","2016-12-22T02:00Z",0,"N/A",1995,"Dahlberg Arena","Missoula","MT",7322,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",149,"s:40~l:54~t:149","Montana","Lady Griz","MONT","Montana Lady Griz","Montana","751D4A","666666","True",1995,"https://a.espncdn.com/i/teamlogos/ncaa/500/149.png",5,36,"s:40~l:54~t:36","Colorado State","Rams","CSU","Colorado State Rams","Colorado State","004537","ffc425","True",475,"https://a.espncdn.com/i/teamlogos/ncaa/500/36.png",44,"",2017,NA,"","","",NA,400912805,TRUE
400931069,"s:40~l:54~e:400931069~c:400931069","2016-12-22T01:30Z",0,"True","True","False","False","[{'type': 'event', 'headline': 'PLAY 4 KAY SHOOTOUT'}]","2016-12-22T01:30Z",0,"N/A",5060,"T-Mobile Arena","Las Vegas","NV",19000,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",299,"s:40~l:54~t:299","Long Beach State","Beach","LBSU","Long Beach State Beach","Long Beach St","000000","f1f2f3","True",539,"https://a.espncdn.com/i/teamlogos/ncaa/500/299.png",9,2514,"s:40~l:54~t:2514","Quinnipiac","Bobcats","QUIN","Quinnipiac Bobcats","Quinnipiac","041B43","","True",1907,"https://a.espncdn.com/i/teamlogos/ncaa/500/2514.png",13,"",2017,NA,"","","",NA,400931069,TRUE
400914352,"s:40~l:54~e:400914352~c:400914352","2016-12-22T01:15Z",304,"True","True","False","False","[{'type': 'event', 'headline': 'FLORIDA SUNSHINE TOURNAMENT'}]","2016-12-22T01:15Z",0,"N/A",4871,"Warden Arena","Winter Park","FL",2500,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2619,"s:40~l:54~t:2619","Stony Brook","Seawolves","STBK","Stony Brook Seawolves","Stony Brook","990000","","True",2231,"https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png",1,84,"s:40~l:54~t:84","Indiana","Hoosiers","IU","Indiana Hoosiers","Indiana","7D110C","eeedeb","True",2092,"https://a.espncdn.com/i/teamlogos/ncaa/500/84.png",7,"",2017,NA,"","","",NA,400914352,TRUE
400912082,"s:40~l:54~e:400912082~c:400912082","2016-12-22T01:00Z",2779,"True","False","False","False","[]","2016-12-22T01:00Z",0,"N/A",2084,"Memorial Gymnasium (Vanderbilt)","Nashville","TN",14316,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",238,"s:40~l:54~t:238","Vanderbilt","Commodores","VAN","Vanderbilt Commodores","Vanderbilt","000000","231f20","True",2084,"https://a.espncdn.com/i/teamlogos/ncaa/500/238.png",23,97,"s:40~l:54~t:97","Louisville","Cardinals","LOU","Louisville Cardinals","Louisville","ad000a","cccccc","True",2030,"https://a.espncdn.com/i/teamlogos/ncaa/500/97.png",2,"",2017,NA,"","","",NA,400912082,TRUE
400921481,"s:40~l:54~e:400921481~c:400921481","2016-12-22T01:00Z",0,"True","False","False","False","[]","2016-12-22T01:00Z",0,"N/A",2012,"Sharp Gymnasium","Houston","TX",1000,"True",600,"10:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2277,"s:40~l:54~t:2277","Houston Baptist","Huskies","HBU","Houston Baptist Huskies","Houston Baptist","00539c","","True",2012,"https://a.espncdn.com/i/teamlogos/ncaa/500/2277.png",25,2433,"s:40~l:54~t:2433","UL Monroe","Warhawks","ULM","UL Monroe Warhawks","UL Monroe","231F20","b18445","True",2061,"https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png",27,"",2017,NA,"","","",NA,400921481,TRUE
400913445,"s:40~l:54~e:400913445~c:400913445","2016-12-22T01:00Z",0,"True","False","False","False","[]","2016-12-22T01:00Z",0,"N/A",501,"Jenny Craig Pavilion","San Diego","CA",5100,"True",600,"10:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",301,"s:40~l:54~t:301","San Diego","Toreros","USD","San Diego Toreros","San Diego","2f99d4","2f99d4","True",501,"https://a.espncdn.com/i/teamlogos/ncaa/500/301.png",29,155,"s:40~l:54~t:155","North Dakota","Fighting Hawks","UND","North Dakota Fighting Hawks","North Dakota","00A26B","c2c3c0","True",1950,"https://a.espncdn.com/i/teamlogos/ncaa/500/155.png",5,"",2017,NA,"","","",NA,400913445,TRUE
400913229,"s:40~l:54~e:400913229~c:400913229","2016-12-22T01:00Z",0,"True","False","False","False","[]","2016-12-22T01:00Z",0,"N/A",1951,"Jones Convocation Center","Chicago","IL",7000,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2130,"s:40~l:54~t:2130","Chicago State","Cougars","CHIC","Chicago State Cougars","Chicago State","006700","","True",1951,"https://a.espncdn.com/i/teamlogos/ncaa/500/2130.png",30,2711,"s:40~l:54~t:2711","Western Michigan","Broncos","WMU","Western Michigan Broncos","W Michigan","B59966","bfa979","True",1972,"https://a.espncdn.com/i/teamlogos/ncaa/500/2711.png",14,"",2017,NA,"","","",NA,400913229,TRUE
400912803,"s:40~l:54~e:400912803~c:400912803","2016-12-22T01:00Z",1133,"True","False","False","False","[]","2016-12-22T01:00Z",0,"N/A",1064,"McKale Center","Tucson","AZ",14644,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",12,"s:40~l:54~t:12","Arizona","Wildcats","ARIZ","Arizona Wildcats","Arizona","002449","00205b","True",1064,"https://a.espncdn.com/i/teamlogos/ncaa/500/12.png",21,328,"s:40~l:54~t:328","Utah State","Aggies","USU","Utah State Aggies","Utah State","003263","949ca1","True",2128,"https://a.espncdn.com/i/teamlogos/ncaa/500/328.png",44,"",2017,NA,"","","",NA,400912803,TRUE
400912567,"s:40~l:54~e:400912567~c:400912567","2016-12-22T01:00Z",6288,"True","False","False","False","[]","2016-12-22T01:00Z",0,"N/A",1947,"Chaifetz Arena","St. Louis","MO",10600,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",139,"s:40~l:54~t:139","Saint Louis","Billikens","SLU","Saint Louis Billikens","Saint Louis","00539C","ebebeb","True",1947,"https://a.espncdn.com/i/teamlogos/ncaa/500/139.png",3,142,"s:40~l:54~t:142","Missouri","Tigers","MIZ","Missouri Tigers","Missouri","000000","000000","True",2071,"https://a.espncdn.com/i/teamlogos/ncaa/500/142.png",23,"",2017,NA,"","","",NA,400912567,TRUE
400912543,"s:40~l:54~e:400912543~c:400912543","2016-12-22T01:00Z",1820,"True","False","False","False","[]","2016-12-22T01:00Z",0,"N/A",557,"Pete Maravich Assembly Center","Baton Rouge","LA",13215,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",99,"s:40~l:54~t:99","LSU","Tigers","LSU","LSU Tigers","LSU","22005c","fdd023","True",557,"https://a.espncdn.com/i/teamlogos/ncaa/500/99.png",23,2031,"s:40~l:54~t:2031","Arkansas-Little Rock","Trojans","UALR","Arkansas-Little Rock Trojans","Little Rock","AD0000","898d8f","True",2180,"https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png",27,"",2017,NA,"","","",NA,400912543,TRUE
400912391,"s:40~l:54~e:400912391~c:400912391","2016-12-22T01:00Z",0,"True","False","False","False","[]","2016-12-22T01:00Z",0,"N/A",2086,"Charles Koch Arena","Wichita","KS",10506,"True",600,"10:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2724,"s:40~l:54~t:2724","Wichita State","Shockers","WICH","Wichita State Shockers","Wichita State","0d0a03","ffc41e","True",2086,"https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png",18,2571,"s:40~l:54~t:2571","South Dakota State","Jackrabbits","SDST","South Dakota State Jackrabbits","South Dakota St","005DAB","c33139","True",1996,"https://a.espncdn.com/i/teamlogos/ncaa/500/2571.png",47,"",2017,NA,"","","",NA,400912391,TRUE
400912390,"s:40~l:54~e:400912390~c:400912390","2016-12-22T01:00Z",0,"True","False","False","False","[]","2016-12-22T01:00Z",0,"N/A",2462,"Ford Center","Evansville","IN",10000,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",339,"s:40~l:54~t:339","Evansville","Purple Aces","EVAN","Evansville Purple Aces","Evansville","663399","ef6f00","True",2462,"https://a.espncdn.com/i/teamlogos/ncaa/500/339.png",18,2010,"s:40~l:54~t:2010","Alabama A&M","Bulldogs","AAMU","Alabama A&M Bulldogs","Alabama A&M","790000","ffffff","True",2122,"https://a.espncdn.com/i/teamlogos/ncaa/500/2010.png",26,"",2017,NA,"","","",NA,400912390,TRUE
400911132,"s:40~l:54~e:400911132~c:400911132","2016-12-22T01:00Z",1910,"True","False","False","False","[]","2016-12-22T01:00Z",0,"N/A",2171,"Allen Fieldhouse","Lawrence","KS",16300,"True",0,"0:00",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",2305,"s:40~l:54~t:2305","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0022B4","e8000d","True",2171,"https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png",8,27,"s:40~l:54~t:27","UC Riverside","Highlanders","UCR","UC Riverside Highlanders","UC Riverside","14234F","","True",2082,"https://a.espncdn.com/i/teamlogos/ncaa/500/27.png",9,"OT",2017,NA,"","","",NA,400911132,TRUE
400905219,"s:40~l:54~e:400905219~c:400905219","2016-12-22T01:00Z",6588,"True","False","False","False","[]","2016-12-22T01:00Z",0,"N/A",432,"James H. Hilton Coliseum","Ames","IA",14356,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",66,"s:40~l:54~t:66","Iowa State","Cyclones","ISU","Iowa State Cyclones","Iowa State","660015","830b2c","True",432,"https://a.espncdn.com/i/teamlogos/ncaa/500/66.png",8,2529,"s:40~l:54~t:2529","Sacred Heart","Pioneers","SHU","Sacred Heart Pioneers","Sacred Heart","a40012","c29472","True",1916,"https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png",19,"",2017,NA,"","","",NA,400905219,TRUE
400911345,"s:40~l:54~e:400911345~c:400911345","2016-12-22T00:45Z",0,"True","True","False","False","[{'type': 'event', 'headline': 'PUERTO RICO CLASSIC'}]","2016-12-22T00:45Z",0,"N/A",2567,"South Point Arena","Las Vegas","NV",0,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2752,"s:40~l:54~t:2752","Xavier","Musketeers","XAV","Xavier Musketeers","Xavier","002144","9ea2a2","True",1973,"https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png",4,338,"s:40~l:54~t:338","Kennesaw State","Lady Owls","KENN","Kennesaw State Lady Owls","Kennesaw State","000000","fdbb30","True",2015,"https://a.espncdn.com/i/teamlogos/ncaa/500/338.png",46,"",2017,NA,"","","",NA,400911345,TRUE
400914408,"s:40~l:54~e:400914408~c:400914408","2016-12-22T00:00Z",1288,"True","False","False","False","[]","2016-12-22T00:00Z",0,"N/A",1958,"UPMC Cooper Fieldhouse","Pittsburgh","PA",4390,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2184,"s:40~l:54~t:2184","Duquesne","Dukes","DUQ","Duquesne Dukes","Duquesne","002D62","b90b2e","True",1958,"https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png",3,120,"s:40~l:54~t:120","Maryland","Terrapins","MD","Maryland Terrapins","Maryland","D5002B","ffcd00","True",2133,"https://a.espncdn.com/i/teamlogos/ncaa/500/120.png",7,"",2017,NA,"","","",NA,400914408,TRUE
400912571,"s:40~l:54~e:400912571~c:400912571","2016-12-22T00:00Z",1411,"True","False","False","False","[]","2016-12-22T00:00Z",0,"N/A",1931,"Tiger Arena","Savannah","GA",5000,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2542,"s:40~l:54~t:2542","Savannah State","Tigers","SAV","Savannah State Tigers","Savannah State","280298","f78f1e","True",1931,"https://a.espncdn.com/i/teamlogos/ncaa/500/2542.png",16,2579,"s:40~l:54~t:2579","South Carolina","Gamecocks","SC","South Carolina Gamecocks","South Carolina","670010","000000","True",1962,"https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png",23,"",2017,NA,"","","",NA,400912571,TRUE
400912084,"s:40~l:54~e:400912084~c:400912084","2016-12-22T00:00Z",3227,"True","False","False","False","[]","2016-12-22T00:00Z",0,"N/A",1974,"Hawkins Arena","Macon","GA",3500,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2382,"s:40~l:54~t:2382","Mercer","Bears","MER","Mercer Bears","Mercer","ff7f29","080808","True",1974,"https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png",24,52,"s:40~l:54~t:52","Florida State","Seminoles","FSU","Florida State Seminoles","Florida State","782F40","ceb888","True",1952,"https://a.espncdn.com/i/teamlogos/ncaa/500/52.png",2,"",2017,NA,"","","",NA,400912084,TRUE
400914236,"s:40~l:54~e:400914236~c:400914236","2016-12-22T00:00Z",4347,"True","False","False","False","[]","2016-12-22T00:00Z",0,"N/A",317,"Value City Arena","Columbus","OH",19500,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",194,"s:40~l:54~t:194","Ohio State","Buckeyes","OSU","Ohio State Buckeyes","Ohio State","DE3121","666666","True",317,"https://a.espncdn.com/i/teamlogos/ncaa/500/194.png",7,2737,"s:40~l:54~t:2737","Winthrop","Eagles","WIN","Winthrop Eagles","Winthrop","9e0b0e","fdb41e","True",1922,"https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png",6,"",2017,NA,"","","",NA,400914236,TRUE
400913902,"s:40~l:54~e:400913902~c:400913902","2016-12-22T00:00Z",1270,"True","False","False","False","[]","2016-12-22T00:00Z",0,"N/A",2125,"Charles E. Smith Center","Washington","DC",4338,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",45,"s:40~l:54~t:45","George Washington","Colonials","GW","George Washington Colonials","G Washington","002843","e8d2a1","True",2125,"https://a.espncdn.com/i/teamlogos/ncaa/500/45.png",3,24,"s:40~l:54~t:24","Stanford","Cardinal","STAN","Stanford Cardinal","Stanford","A80532","ffffff","True",820,"https://a.espncdn.com/i/teamlogos/ncaa/500/24.png",21,"",2017,NA,"","","",NA,400913902,TRUE
400912080,"s:40~l:54~e:400912080~c:400912080","2016-12-22T00:00Z",3377,"True","False","False","False","[]","2016-12-22T00:00Z",0,"N/A",1914,"Cameron Indoor Stadium","Durham","NC",9314,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",150,"s:40~l:54~t:150","Duke","Blue Devils","DUKE","Duke Blue Devils","Duke","001A57","f1f2f3","True",1914,"https://a.espncdn.com/i/teamlogos/ncaa/500/150.png",2,222,"s:40~l:54~t:222","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","123d7C","f0f0f0","True",1969,"https://a.espncdn.com/i/teamlogos/ncaa/500/222.png",4,"",2017,NA,"","","",NA,400912080,TRUE
400913903,"s:40~l:54~e:400913903~c:400913903","2016-12-22T00:00Z",1659,"True","False","False","False","[]","2016-12-22T00:00Z",0,"N/A",833,"Desert Financial Arena","Tempe","AZ",14198,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:54~t:9","Arizona St","Sun Devils","ASU","Arizona St Sun Devils","Arizona State","942139","f1f2f3","True",833,"https://a.espncdn.com/i/teamlogos/ncaa/500/9.png",21,107,"s:40~l:54~t:107","Holy Cross","Crusaders","HC","Holy Cross Crusaders","Holy Cross","0a0a0a","080808","True",137,"https://a.espncdn.com/i/teamlogos/ncaa/500/107.png",22,"",2017,NA,"","","",NA,400913903,TRUE
400925501,"s:40~l:54~e:400925501~c:400925501","2016-12-22T00:00Z",0,"True","False","False","False","[]","2016-12-22T00:00Z",0,"N/A",2101,"Alico Arena","Fort Myers","FL",4633,"True",600,"10:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",526,"s:40~l:54~t:526","Florida Gulf Coast","Eagles","FGCU","Florida Gulf Coast Eagles","FGCU","00885a","076c3b","True",2101,"https://a.espncdn.com/i/teamlogos/ncaa/500/526.png",46,606,"s:40~l:54~t:606","St. Thomas University","Bobcats","STFA","St. Thomas University Bobcats","St. Thomas (FL)","000000","","False",NA,"",NA,"",2017,NA,"","","",NA,400925501,TRUE
400920722,"s:40~l:54~e:400920722~c:400920722","2016-12-22T00:00Z",0,"True","False","False","False","[]","2016-12-22T00:00Z",0,"N/A",2116,"Savage Arena","Toledo","OH",7014,"True",600,"10:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2649,"s:40~l:54~t:2649","Toledo","Rockets","TOL","Toledo Rockets","Toledo","ffffff","ffd51d","True",2116,"https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png",14,2174,"s:40~l:54~t:2174","Detroit Mercy","Titans","DET","Detroit Mercy Titans","Detroit Mercy","165b9e","d31733","True",2005,"https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png",45,"",2017,NA,"","","",NA,400920722,TRUE
400917439,"s:40~l:54~e:400917439~c:400917439","2016-12-22T00:00Z",0,"True","False","False","False","[]","2016-12-22T00:00Z",0,"N/A",2189,"Bob Carpenter Center","Newark","DE",5000,"True",600,"10:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",48,"s:40~l:54~t:48","Delaware","Blue Hens","DEL","Delaware Blue Hens","Delaware","033594","e8ce31","True",2189,"https://a.espncdn.com/i/teamlogos/ncaa/500/48.png",10,42,"s:40~l:54~t:42","Hartford","Hawks","HART","Hartford Hawks","Hartford","d60008","000000","True",1929,"https://a.espncdn.com/i/teamlogos/ncaa/500/42.png",1,"",2017,NA,"","","",NA,400917439,TRUE
400914090,"s:40~l:54~e:400914090~c:400914090","2016-12-22T00:00Z",0,"True","False","False","False","[]","2016-12-22T00:00Z",0,"N/A",1921,"Michael B. Fleming Gymnasium","Greensboro","NC",1800,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2430,"s:40~l:54~t:2430","UNC Greensboro","Spartans","UNCG","UNC Greensboro Spartans","UNC Greensboro","003559","ffd90a","True",1921,"https://a.espncdn.com/i/teamlogos/ncaa/500/2430.png",24,2450,"s:40~l:54~t:2450","Norfolk State","Spartans","NORF","Norfolk State Spartans","Norfolk State","046546","","True",1989,"https://a.espncdn.com/i/teamlogos/ncaa/500/2450.png",16,"",2017,NA,"","","",NA,400914090,TRUE
400913758,"s:40~l:54~e:400913758~c:400913758","2016-12-22T00:00Z",0,"True","False","False","False","[]","2016-12-22T00:00Z",0,"N/A",1944,"Alumni Gymnasium (Rider)","Lawrenceville","NJ",1650,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2520,"s:40~l:54~t:2520","Rider","Broncs","RID","Rider Broncs","Rider","a80532","ebebeb","True",1944,"https://a.espncdn.com/i/teamlogos/ncaa/500/2520.png",13,2597,"s:40~l:54~t:2597","St. Francis (BKN)","Terriers","SFBK","St. Francis (BKN) Terriers","St. Fran. (BKN)","113682","","True",4941,"https://a.espncdn.com/i/teamlogos/ncaa/500/2597.png",19,"",2017,NA,"","","",NA,400913758,TRUE
400913227,"s:40~l:54~e:400913227~c:400913227","2016-12-22T00:00Z",0,"True","False","False","False","[]","2016-12-22T00:00Z",0,"N/A",2220,"Stroh Center","Bowling Green","OH",4347,"True",600,"10:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",189,"s:40~l:54~t:189","Bowling Green","Falcons","BGSU","Bowling Green Falcons","Bowling Green","2b1000","492000","True",2220,"https://a.espncdn.com/i/teamlogos/ncaa/500/189.png",14,325,"s:40~l:54~t:325","Cleveland State","Vikings","CLEV","Cleveland State Vikings","Cleveland State","006633","231f20","True",2143,"https://a.espncdn.com/i/teamlogos/ncaa/500/325.png",45,"",2017,NA,"","","",NA,400913227,TRUE
400912579,"s:40~l:54~e:400912579~c:400912579","2016-12-22T00:00Z",7827,"True","False","False","False","[]","2016-12-22T00:00Z",0,"N/A",2044,"Thompson-Boling Arena","Knoxville","TN",21678,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2633,"s:40~l:54~t:2633","Tennessee","Lady Volunteers","TENN","Tennessee Lady Volunteers","Tennessee","EE9627","ffffff","True",2044,"https://a.espncdn.com/i/teamlogos/ncaa/500/2633_ncw.png",23,2653,"s:40~l:54~t:2653","Troy","Trojans","TROY","Troy Trojans","Troy","AE0210","88898c","True",4489,"https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png",27,"",2017,NA,"","","",NA,400912579,TRUE
400912083,"s:40~l:54~e:400912083~c:400912083","2016-12-22T00:00Z",512,"True","False","False","False","[]","2016-12-22T00:00Z",0,"N/A",2130,"Pete Mathews Coliseum","Jacksonville","AL",3500,"True",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final","Final",55,"s:40~l:54~t:55","Jacksonville State","Gamecocks","JVST","Jacksonville State Gamecocks","Jacksonville St","b50500","b5b7ba","True",2130,"https://a.espncdn.com/i/teamlogos/ncaa/500/55.png",20,228,"s:40~l:54~t:228","Clemson","Tigers","CLEM","Clemson Tigers","Clemson","F66733","522d80","True",1912,"https://a.espncdn.com/i/teamlogos/ncaa/500/228.png",2,"",2017,NA,"","","",NA,400912083,TRUE
