id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.isActive,season,away.color,away.alternateColor,away.venue.id,away.logo,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors,status.type.altDetail,game_id
401105103,s:40~l:59~e:401105103~c:401105103,2019-09-04T02:30Z,9889,True,False,False,False,[],2019-09-04T02:30Z,1,STD,1841,STAPLES Center,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,True,2019,5190cd,f1f2f3,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,,,,,,,,401105103
401105104,s:40~l:59~e:401105104~c:401105104,2019-09-04T23:00Z,6284,True,False,False,False,[],2019-09-04T23:00Z,1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,True,2019,11213e,c5d646,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,,,,,,,,401105104
401105105,s:40~l:59~e:401105105~c:401105105,2019-09-05T23:30Z,4023,True,False,False,False,[],2019-09-05T23:30Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,5190cd,f1f2f3,True,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,True,2019,000000,c7cfd4,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,,,,,,,,401105105
401105106,s:40~l:59~e:401105106~c:401105106,2019-09-06T02:00Z,10591,True,False,False,False,[],2019-09-06T02:00Z,1,STD,1841,STAPLES Center,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2019,05452a,f7c43c,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,,,,,,,,401105106
401105107,s:40~l:59~e:401105107~c:401105107,2019-09-06T23:00Z,3963,True,False,False,False,[],2019-09-06T23:00Z,1,STD,5946,Entertainment & Sports Arena,Washington,DC,4200,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,True,2019,11213e,c5d646,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,,,,,,,,401105107
401105109,s:40~l:59~e:401105109~c:401105109,2019-09-06T23:00Z,2301,True,False,False,False,[],2019-09-06T23:00Z,1,STD,5584,Westchester County Center,White Plains,NY,5000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,2019,e2382f,08265b,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,,,,,,,401105109
401105108,s:40~l:59~e:401105108~c:401105108,2019-09-06T23:30Z,8077,True,False,False,False,[],2019-09-06T23:30Z,1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,True,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,2019,4f91cd,f1f2f3,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,,,,,,,OT,401105108
401105110,s:40~l:59~e:401105110~c:401105110,2019-09-07T02:00Z,12140,True,False,False,False,[],2019-09-07T02:00Z,1,STD,1949,Phoenix Suns Arena,Phoenix,AZ,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2019,005084,47a757,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,,,,,,,401105110
401105111,s:40~l:59~e:401105111~c:401105111,2019-09-08T20:00Z,5495,True,False,False,False,[],2019-09-08T20:00Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,5190cd,f1f2f3,True,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,True,2019,0d79b9,89c9bf,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,,,,,,,,401105111
401105112,s:40~l:59~e:401105112~c:401105112,2019-09-08T20:00Z,5451,True,False,False,False,[],2019-09-08T20:00Z,1,STD,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,2019,de6b36,002d62,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,,,,,,,,401105112
401105113,s:40~l:59~e:401105113~c:401105113,2019-09-08T20:00Z,4200,True,False,False,False,[],2019-09-08T20:00Z,1,STD,5946,Entertainment & Sports Arena,Washington,DC,4200,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,2019,4f91cd,f1f2f3,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,,,,,,,,401105113
401105114,s:40~l:59~e:401105114~c:401105114,2019-09-08T20:00Z,5910,True,False,False,False,[],2019-09-08T20:00Z,1,STD,3416,College Park Center,Arlington,TX,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,True,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2019,05452a,f7c43c,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,,,,,,,,401105114
401105115,s:40~l:59~e:401105115~c:401105115,2019-09-08T20:00Z,13135,True,False,False,False,[],2019-09-08T20:00Z,1,STD,1949,Phoenix Suns Arena,Phoenix,AZ,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,True,2019,000000,c7cfd4,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,,,,,,,,401105115
401105116,s:40~l:59~e:401105116~c:401105116,2019-09-08T20:00Z,13500,True,False,False,False,[],2019-09-08T20:00Z,1,STD,1841,STAPLES Center,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2019,005084,47a757,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,,,,,,,401105116
401165793,s:40~l:59~e:401165793~c:401165793,2019-09-12T00:00Z,6042,True,False,False,False,"[{'type': 'event', 'headline': 'FIRST ROUND'}]",2019-09-12T00:00Z,1,STD,5427,Wintrust Arena,Chicago,IL,10387,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,True,2019,3a267d,e56020,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,,,,,,,,401165793
401165794,s:40~l:59~e:401165794~c:401165794,2019-09-12T02:00Z,5011,True,False,False,False,"[{'type': 'event', 'headline': 'FIRST ROUND'}]",2019-09-12T02:00Z,1,STD,5242,Angel of the Winds Arena,Everett,WA,10000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2019,005084,47a757,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,,,,,,,401165794
401165795,s:40~l:59~e:401165795~c:401165795,2019-09-15T19:00Z,9081,True,False,False,False,"[{'type': 'event', 'headline': 'SECOND ROUND'}]",2019-09-15T19:00Z,1,STD,1841,STAPLES Center,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2019,05452a,f7c43c,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,,,,,,,,401165795
401165796,s:40~l:59~e:401165796~c:401165796,2019-09-15T21:00Z,7981,True,False,False,False,"[{'type': 'event', 'headline': 'SECOND ROUND'}]",2019-09-15T21:00Z,1,STD,2083,Thomas & Mack Center,Las Vegas,NV,18776,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,True,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,2019,4f91cd,f1f2f3,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,,,,,,,,401165796
401165802,s:40~l:59~e:401165802~c:401165802,2019-09-17T22:30Z,7102,True,False,False,False,"[{'type': 'event', 'headline': 'WNBA SEMIFINALS - GAME 1'}]",2019-09-17T22:30Z,1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,True,2019,532481,49ac9c,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,playoff,Playoff Series,CONN leads series 1-0,False,5.0,"[{'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/18?lang=en&region=us'}, {'id': '6', 'uid': 's:40~l:59~t:6', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/6?lang=en&region=us'}]",,401165802
401165797,s:40~l:59~e:401165797~c:401165797,2019-09-18T00:30Z,3968,True,False,False,False,"[{'type': 'event', 'headline': 'WNBA SEMIFINALS - GAME 1'}]",2019-09-18T00:30Z,1,STD,5946,Entertainment & Sports Arena,Washington,DC,4200,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,True,2019,000000,c7cfd4,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,playoff,Playoff Series,WSH leads series 1-0,False,5.0,"[{'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/16?lang=en&region=us'}, {'id': '17', 'uid': 's:40~l:59~t:17', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/17?lang=en&region=us'}]",,401165797
401165803,s:40~l:59~e:401165803~c:401165803,2019-09-19T22:30Z,8051,True,False,False,False,"[{'type': 'event', 'headline': 'WNBA SEMIFINALS 2 - GAME 2'}]",2019-09-19T22:30Z,16,SEMI,2160,Mohegan Sun Arena,Uncasville,CT,10000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,True,2019,532481,49ac9c,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,playoff,Playoff Series,CONN leads series 2-0,False,5.0,"[{'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/18?lang=en&region=us'}, {'id': '6', 'uid': 's:40~l:59~t:6', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/6?lang=en&region=us'}]",,401165803
401165798,s:40~l:59~e:401165798~c:401165798,2019-09-20T00:30Z,4200,True,False,False,False,"[{'type': 'event', 'headline': 'WNBA SEMIFINALS 1 - GAME 2'}]",2019-09-20T00:30Z,16,SEMI,5946,Entertainment & Sports Arena,Washington,DC,4200,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,True,2019,000000,c7cfd4,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,playoff,Playoff Series,WSH leads series 2-0,False,5.0,"[{'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/16?lang=en&region=us'}, {'id': '17', 'uid': 's:40~l:59~t:17', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/17?lang=en&region=us'}]",,401165798
401165887,s:40~l:59~e:401165887~c:401165887,2019-09-22T21:00Z,6175,True,False,False,False,"[{'type': 'event', 'headline': 'WNBA SEMIFINALS 1 - GAME 3'}]",2019-09-22T21:00Z,16,SEMI,4005,Michelob Ultra Arena,Las Vegas,NV,12000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,True,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,True,2019,e03a3e,09295a,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,playoff,Playoff Series,WSH leads series 2-1,False,5.0,"[{'id': '17', 'uid': 's:40~l:59~t:17', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/17?lang=en&region=us'}, {'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/16?lang=en&region=us'}]",,401165887
401165892,s:40~l:59~e:401165892~c:401165892,2019-09-22T23:00Z,4000,True,False,False,False,"[{'type': 'event', 'headline': 'WNBA SEMIFINALS 2 - GAME 3'}]",2019-09-22T23:00Z,16,SEMI,539,Walter Pyramid,Long Beach,CA,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,2019,de6b36,002d62,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,playoff,Playoff Series,CONN Wins series 3-0,True,5.0,"[{'id': '6', 'uid': 's:40~l:59~t:6', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/6?lang=en&region=us'}, {'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/18?lang=en&region=us'}]",,401165892
401165888,s:40~l:59~e:401165888~c:401165888,2019-09-25T01:00Z,5465,True,False,False,False,"[{'type': 'event', 'headline': 'WNBA SEMIFINALS 1 - GAME 4'}]",2019-09-25T01:00Z,16,SEMI,4005,Michelob Ultra Arena,Las Vegas,NV,12000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,True,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,True,2019,e03a3e,09295a,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,playoff,Playoff Series,WSH Wins series 3-1,True,5.0,"[{'id': '17', 'uid': 's:40~l:59~t:17', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/17?lang=en&region=us'}, {'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/16?lang=en&region=us'}]",,401165888
401165807,s:40~l:59~e:401165807~c:401165807,2019-09-29T19:00Z,4200,True,False,False,False,"[{'type': 'event', 'headline': 'WNBA FINALS - GAME 1'}]",2019-09-29T19:00Z,17,FINAL,5946,Entertainment & Sports Arena,Washington,DC,4200,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,2019,de6b36,002d62,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,playoff,Playoff Series,WSH leads series 1-0,False,5.0,"[{'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/16?lang=en&region=us'}, {'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/18?lang=en&region=us'}]",,401165807
401165808,s:40~l:59~e:401165808~c:401165808,2019-10-02T00:00Z,4200,True,False,False,False,"[{'type': 'event', 'headline': 'WNBA FINALS - GAME 2'}]",2019-10-02T00:00Z,17,FINAL,5946,Entertainment & Sports Arena,Washington,DC,4200,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,2019,de6b36,002d62,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,playoff,Playoff Series,Series tied 1-1,False,5.0,"[{'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/16?lang=en&region=us'}, {'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/18?lang=en&region=us'}]",,401165808
401165809,s:40~l:59~e:401165809~c:401165809,2019-10-06T19:30Z,9170,True,False,False,False,"[{'type': 'event', 'headline': 'WNBA FINALS - GAME 3'}]",2019-10-06T19:30Z,17,FINAL,2160,Mohegan Sun Arena,Uncasville,CT,10000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,True,2019,e03a3e,09295a,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,playoff,Playoff Series,WSH leads series 2-1,False,5.0,"[{'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/18?lang=en&region=us'}, {'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/16?lang=en&region=us'}]",,401165809
401165810,s:40~l:59~e:401165810~c:401165810,2019-10-09T00:00Z,8458,True,False,False,False,"[{'type': 'event', 'headline': 'WNBA FINALS - GAME 4'}]",2019-10-09T00:00Z,17,FINAL,2160,Mohegan Sun Arena,Uncasville,CT,10000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,True,2019,e03a3e,09295a,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,playoff,Playoff Series,Series tied 2-2,False,5.0,"[{'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/18?lang=en&region=us'}, {'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/16?lang=en&region=us'}]",,401165810
401165811,s:40~l:59~e:401165811~c:401165811,2019-10-11T00:00Z,4200,True,False,False,False,"[{'type': 'event', 'headline': 'WNBA FINALS - GAME 5'}]",2019-10-11T00:00Z,17,FINAL,5946,Entertainment & Sports Arena,Washington,DC,4200,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,2019,de6b36,002d62,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,playoff,Playoff Series,WSH Wins series 3-2,True,5.0,"[{'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/16?lang=en&region=us'}, {'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/18?lang=en&region=us'}]",,401165811
