id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,notes,start_date,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,game_id,season,season_type,home_logo,status_type_alt_detail
400445742,s:40~l:59~e:400445742~c:400445742,2013-08-10T02:00Z,5978,True,False,False,False,[],2013-08-10T02:00Z,1,STD,2184,KeyArena,Seattle,WA,17459,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,False,780,,400445742,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,
400445743,s:40~l:59~e:400445743~c:400445743,2013-08-10T17:00Z,7569,True,False,False,False,[],2013-08-10T17:00Z,1,STD,1826,Prudential Center,Newark,NJ,18500,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1826,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,400445743,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,
400445744,s:40~l:59~e:400445744~c:400445744,2013-08-10T23:00Z,9271,True,False,False,False,[],2013-08-10T23:00Z,1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,400445744,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
400445745,s:40~l:59~e:400445745~c:400445745,2013-08-11T20:00Z,7725,True,False,False,False,[],2013-08-11T20:00Z,1,STD,1823,Capital One Arena,Washington,DC,20362,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,400445745,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,
400445746,s:40~l:59~e:400445746~c:400445746,2013-08-11T22:00Z,5972,True,False,False,False,[],2013-08-11T22:00Z,1,STD,1949,Footprint Center,Phoenix,AZ,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,False,1911,,400445746,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,
400445747,s:40~l:59~e:400445747~c:400445747,2013-08-11T22:00Z,6297,True,False,False,False,[],2013-08-11T22:00Z,1,STD,977,Allstate Arena,Glenview,IL,0,False,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,1847,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,400445747,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,OT
400445748,s:40~l:59~e:400445748~c:400445748,2013-08-11T22:00Z,4576,True,False,False,False,[],2013-08-11T22:00Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,1827,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,400445748,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,
400445749,s:40~l:59~e:400445749~c:400445749,2013-08-12T01:00Z,6249,True,False,False,False,[],2013-08-12T01:00Z,1,STD,2184,KeyArena,Seattle,WA,17459,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,False,780,,400445749,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,
400445750,s:40~l:59~e:400445750~c:400445750,2013-08-14T02:30Z,10553,True,False,False,False,[],2013-08-14T02:30Z,1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,400445750,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,
400445751,s:40~l:59~e:400445751~c:400445751,2013-08-14T23:00Z,5206,True,False,False,False,[],2013-08-14T23:00Z,1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,400445751,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,
400445752,s:40~l:59~e:400445752~c:400445752,2013-08-15T02:00Z,6135,True,False,False,False,[],2013-08-15T02:00Z,1,STD,1949,Footprint Center,Phoenix,AZ,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,400445752,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,
400445753,s:40~l:59~e:400445753~c:400445753,2013-08-16T02:00Z,6829,True,False,False,False,[],2013-08-16T02:00Z,1,STD,2184,KeyArena,Seattle,WA,17459,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,400445753,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,
400445754,s:40~l:59~e:400445754~c:400445754,2013-08-16T23:30Z,4435,True,False,False,False,[],2013-08-16T23:30Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,1827,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,400445754,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,
400445855,s:40~l:59~e:400445855~c:400445855,2013-08-16T23:30Z,6157,True,False,False,False,[],2013-08-16T23:30Z,1,STD,1826,Prudential Center,Newark,NJ,18500,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1826,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,400445855,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,
400445856,s:40~l:59~e:400445856~c:400445856,2013-08-17T00:00Z,9422,True,False,False,False,[],2013-08-17T00:00Z,1,STD,2029,Target Center,Minneapolis,MN,19006,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,False,1911,,400445856,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,
400445857,s:40~l:59~e:400445857~c:400445857,2013-08-17T03:00Z,11801,True,False,False,False,[],2013-08-17T03:00Z,1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,400445857,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,
400445858,s:40~l:59~e:400445858~c:400445858,2013-08-18T00:00Z,10906,True,False,False,False,[],2013-08-18T00:00Z,1,STD,780,AT&T Center,San Antonio,TX,18500,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,False,780,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,400445858,2013,2,,
400445859,s:40~l:59~e:400445859~c:400445859,2013-08-18T02:00Z,6889,True,False,False,False,[],2013-08-18T02:00Z,1,STD,2184,KeyArena,Seattle,WA,17459,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,400445859,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,
400445860,s:40~l:59~e:400445860~c:400445860,2013-08-18T19:00Z,4873,True,False,False,False,[],2013-08-18T19:00Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,1827,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,400445860,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,
400445861,s:40~l:59~e:400445861~c:400445861,2013-08-18T22:00Z,5074,True,False,False,False,[],2013-08-18T22:00Z,1,STD,977,Allstate Arena,Glenview,IL,0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,1847,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,400445861,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,
400445862,s:40~l:59~e:400445862~c:400445862,2013-08-18T23:00Z,9004,True,False,False,False,[],2013-08-18T23:00Z,1,STD,2029,Target Center,Minneapolis,MN,19006,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,400445862,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,
400445863,s:40~l:59~e:400445863~c:400445863,2013-08-20T23:00Z,4855,True,False,False,False,[],2013-08-20T23:00Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,1827,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,400445863,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,
400445864,s:40~l:59~e:400445864~c:400445864,2013-08-20T23:00Z,6471,True,False,False,False,[],2013-08-20T23:00Z,1,STD,1823,Capital One Arena,Washington,DC,20362,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,400445864,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,
400445865,s:40~l:59~e:400445865~c:400445865,2013-08-21T00:00Z,4261,True,False,False,False,[],2013-08-21T00:00Z,1,STD,1911,BOK Center,Tulsa,OK,0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,False,1911,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,400445865,2013,2,,
400445866,s:40~l:59~e:400445866~c:400445866,2013-08-21T02:00Z,6738,True,False,False,False,[],2013-08-21T02:00Z,1,STD,2184,KeyArena,Seattle,WA,17459,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,400445866,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,
400445867,s:40~l:59~e:400445867~c:400445867,2013-08-21T23:00Z,7416,True,False,False,False,[],2013-08-21T23:00Z,1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,False,780,,400445867,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
400445868,s:40~l:59~e:400445868~c:400445868,2013-08-22T23:00Z,7088,True,False,False,False,[],2013-08-22T23:00Z,1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,400445868,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,
400445869,s:40~l:59~e:400445869~c:400445869,2013-08-23T23:00Z,7088,True,False,False,False,[],2013-08-23T23:00Z,1,STD,1823,Capital One Arena,Washington,DC,20362,True,3.0,3.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,400445869,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,
400445870,s:40~l:59~e:400445870~c:400445870,2013-08-24T00:00Z,5923,True,False,False,False,[],2013-08-24T00:00Z,1,STD,1911,BOK Center,Tulsa,OK,0,False,2.0,2.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,False,1911,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,False,780,,400445870,2013,2,,
400445871,s:40~l:59~e:400445871~c:400445871,2013-08-24T00:30Z,5888,True,False,False,False,[],2013-08-24T00:30Z,1,STD,977,Allstate Arena,Glenview,IL,0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,1847,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,400445871,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,
400445872,s:40~l:59~e:400445872~c:400445872,2013-08-24T02:00Z,8026,True,False,False,False,[],2013-08-24T02:00Z,1,STD,1949,Footprint Center,Phoenix,AZ,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,400445872,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,
400445873,s:40~l:59~e:400445873~c:400445873,2013-08-24T23:00Z,9504,True,False,False,False,[],2013-08-24T23:00Z,1,STD,2029,Target Center,Minneapolis,MN,19006,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,400445873,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,
400445874,s:40~l:59~e:400445874~c:400445874,2013-08-24T23:00Z,7412,True,False,False,False,[],2013-08-24T23:00Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,1827,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,400445874,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,
400445702,s:40~l:59~e:400445702~c:400445702,2013-08-25T20:30Z,6828,True,False,False,False,[],2013-08-25T20:30Z,1,STD,780,AT&T Center,San Antonio,TX,18500,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,False,780,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,400445702,2013,2,,
400445704,s:40~l:59~e:400445704~c:400445704,2013-08-25T21:00Z,7004,True,False,False,False,[],2013-08-25T21:00Z,1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,400445704,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,
400445708,s:40~l:59~e:400445708~c:400445708,2013-08-26T00:30Z,9973,True,False,False,False,[],2013-08-26T00:30Z,1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,True,0.0,0.0,6,3,STATUS_FINAL,post,True,Final,Final/2OT,Final/2OT,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,False,1911,,400445708,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,2OT
400445713,s:40~l:59~e:400445713~c:400445713,2013-08-27T23:00Z,5997,True,False,False,False,[],2013-08-27T23:00Z,1,STD,1826,Prudential Center,Newark,NJ,18500,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1826,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,400445713,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,
400445719,s:40~l:59~e:400445719~c:400445719,2013-08-28T00:00Z,6097,True,False,False,False,[],2013-08-28T00:00Z,1,STD,780,AT&T Center,San Antonio,TX,18500,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,False,780,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,400445719,2013,2,,
400445725,s:40~l:59~e:400445725~c:400445725,2013-08-28T02:30Z,11401,True,False,False,False,[],2013-08-28T02:30Z,1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,400445725,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,
400445730,s:40~l:59~e:400445730~c:400445730,2013-08-28T23:00Z,4415,True,False,False,False,[],2013-08-28T23:00Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888,True,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,1827,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,400445730,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,OT
400445755,s:40~l:59~e:400445755~c:400445755,2013-08-30T02:00Z,5567,True,False,False,False,[],2013-08-30T02:00Z,1,STD,2184,KeyArena,Seattle,WA,17459,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,400445755,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,
400445758,s:40~l:59~e:400445758~c:400445758,2013-08-30T23:30Z,6621,True,False,False,False,[],2013-08-30T23:30Z,1,STD,1826,Prudential Center,Newark,NJ,18500,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1826,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,400445758,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,
400445763,s:40~l:59~e:400445763~c:400445763,2013-08-31T00:00Z,5452,True,False,False,False,[],2013-08-31T00:00Z,1,STD,1911,BOK Center,Tulsa,OK,0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,False,1911,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,False,780,,400445763,2013,2,,
400445768,s:40~l:59~e:400445768~c:400445768,2013-09-01T00:00Z,6047,True,False,False,False,[],2013-09-01T00:00Z,1,STD,977,Allstate Arena,Glenview,IL,0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,1847,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,True,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,400445768,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,
400445770,s:40~l:59~e:400445770~c:400445770,2013-09-01T00:00Z,9123,True,False,False,False,[],2013-09-01T00:00Z,1,STD,2029,Target Center,Minneapolis,MN,19006,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,400445770,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,
