id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.isActive,away.logo,away.alternateColor,away.venue.id,away.conferenceId,season,groups.id,groups.name,groups.shortName,groups.isConference,game_id,PBP,player_box
401374558,s:40~l:54~e:401374558~c:401374558,2021-11-19T16:00Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'Hawaii Tournament'}]",2021-11-19T16:00Z,0,N/A,540,Stan Sheriff Center,Honolulu,HI,10300,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, November 19th at 11:00 AM EST",11/19 - 11:00 AM EST,2504,s:40~l:54~t:2504,Prairie View A&M,Lady Panthers,PV,Prairie View A&M Lady Panthers,Prairie View,4d0960,"",TRUE,2027,https://a.espncdn.com/i/teamlogos/ncaa/500/2504.png,26,2502,s:40~l:54~t:2502,Portland State,Vikings,PRST,Portland State Vikings,Portland State,00311e,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2502.png,ebebeb,6020,5,2022,,"","",,401374558,FALSE,FALSE
401381045,s:40~l:54~e:401381045~c:401381045,2021-11-19T05:00Z,0,FALSE,FALSE,FALSE,FALSE,[],2021-11-19T05:00Z,0,N/A,2070,G.B. Hodge Center,Spartanburg,SC,833,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,11/19 - TBD,TBD,2908,s:40~l:54~t:2908,South Carolina Upstate,Spartans,SCUP,South Carolina Upstate Spartans,SC Upstate,008545,000000,TRUE,2070,https://a.espncdn.com/i/teamlogos/ncaa/500/2908.png,6,109688,s:40~l:54~t:109688,Columbia International,Rams,CIU,Columbia International Rams,Columbia Int,"",FALSE,"","",,,2022,,"","",,401381045,FALSE,FALSE
401379315,s:40~l:54~e:401379315~c:401379315,2021-11-19T05:00Z,0,FALSE,FALSE,FALSE,FALSE,[],2021-11-19T05:00Z,0,N/A,2141,Stabler Arena,Bethlehem,PA,5600,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,11/19 - TBD,TBD,2329,s:40~l:54~t:2329,Lehigh,Mountain Hawks,LEH,Lehigh Mountain Hawks,Lehigh,6c2b2a,b69e70,TRUE,2141,https://a.espncdn.com/i/teamlogos/ncaa/500/2329.png,22,116,s:40~l:54~t:116,Mount St. Mary's,Mountaineers,MSM,Mount St. Mary's Mountaineers,Mt. St. Mary's,005596,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/116.png,ebebeb,2175,19,2022,,"","",,401379315,FALSE,FALSE
401378081,s:40~l:54~e:401378081~c:401378081,2021-11-19T05:00Z,0,FALSE,FALSE,FALSE,FALSE,[],2021-11-19T05:00Z,0,N/A,137,Hart Center,Worcester,MA,3536,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,11/19 - TBD,TBD,107,s:40~l:54~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,080808,TRUE,137,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,22,113,s:40~l:54~t:113,UMass,Minutewomen,MASS,UMass Minutewomen,UMass,880007,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,"",1984,3,2022,,"","",,401378081,FALSE,FALSE
401377980,s:40~l:54~e:401377980~c:401377980,2021-11-19T05:00Z,0,FALSE,FALSE,FALSE,FALSE,[],2021-11-19T05:00Z,0,N/A,1989,Joseph G. Echols Hall,Norfolk,VA,4500,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,11/19 - TBD,TBD,2450,s:40~l:54~t:2450,Norfolk State,Spartans,NORF,Norfolk State Spartans,Norfolk State,046546,"",TRUE,1989,https://a.espncdn.com/i/teamlogos/ncaa/500/2450.png,16,232,s:40~l:54~t:232,Charleston,Cougars,COFC,Charleston Cougars,Charleston,9c8456,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/232.png,e4e2dd,1955,10,2022,,"","",,401377980,FALSE,FALSE
401377953,s:40~l:54~e:401377953~c:401377953,2021-11-19T05:00Z,0,FALSE,FALSE,FALSE,FALSE,[],2021-11-19T05:00Z,0,N/A,1935,Cam Henderson Center,Huntington,WV,9048,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,11/19 - TBD,TBD,276,s:40~l:54~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,00ae42,be854c,TRUE,1935,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,11,2413,s:40~l:54~t:2413,Morehead State,Eagles,MORE,Morehead State Eagles,Morehead State,094FA3,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2413.png,fed91a,2174,20,2022,,"","",,401377953,FALSE,FALSE
401376981,s:40~l:54~e:401376981~c:401376981,2021-11-19T05:00Z,0,FALSE,FALSE,FALSE,FALSE,[],2021-11-19T05:00Z,0,N/A,2199,WVU Coliseum,Morgantown,WV,14000,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,11/19 - TBD,TBD,277,s:40~l:54~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,TRUE,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,8,338,s:40~l:54~t:338,Kennesaw State,Owls,KENN,Kennesaw State Owls,Kennesaw State,000000,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/338.png,fdbb30,2015,46,2022,,"","",,401376981,FALSE,FALSE
401376914,s:40~l:54~e:401376914~c:401376914,2021-11-19T05:00Z,0,FALSE,FALSE,FALSE,FALSE,[],2021-11-19T05:00Z,0,N/A,2128,Dee Glen Smith Spectrum,Logan,UT,10270,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,11/19 - TBD,TBD,328,s:40~l:54~t:328,Utah State,Aggies,USU,Utah State Aggies,Utah State,003263,949ca1,TRUE,2128,https://a.espncdn.com/i/teamlogos/ncaa/500/328.png,44,2351,s:40~l:54~t:2351,Loyola Marymount,Lions,LMU,Loyola Marymount Lions,LMU,880029,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2351.png,00345b,2173,29,2022,,"","",,401376914,FALSE,FALSE
401375931,s:40~l:54~e:401375931~c:401375931,2021-11-19T05:00Z,0,FALSE,FALSE,FALSE,FALSE,[],2021-11-19T05:00Z,0,N/A,2033,First National Bank Arena,Jonesboro,AR,10563,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,11/19 - TBD,TBD,2032,s:40~l:54~t:2032,Arkansas State,Red Wolves,ARST,Arkansas State Red Wolves,Arkansas State,e81018,000000,TRUE,2033,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,27,8,s:40~l:54~t:8,Arkansas,Razorbacks,ARK,Arkansas Razorbacks,Arkansas,9c1831,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,000000,2142,23,2022,,"","",,401375931,FALSE,FALSE
401375902,s:40~l:54~e:401375902~c:401375902,2021-11-19T05:00Z,0,FALSE,FALSE,FALSE,FALSE,[],2021-11-19T05:00Z,0,N/A,5168,The Sandy and John Black Pavilion at Ole Miss,Oxford,MS,9500,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,11/19 - TBD,TBD,145,s:40~l:54~t:145,Ole Miss,Rebels,MISS,Ole Miss Rebels,Ole Miss,001148,00205b,TRUE,5168,https://a.espncdn.com/i/teamlogos/ncaa/500/145.png,23,2348,s:40~l:54~t:2348,Louisiana Tech,Lady Techsters,LT,Louisiana Tech Lady Techsters,Louisiana Tech,002d65,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,d3313a,1982,11,2022,,"","",,401375902,FALSE,FALSE
401375850,s:40~l:54~e:401375850~c:401375850,2021-11-19T05:00Z,0,FALSE,FALSE,FALSE,FALSE,[],2021-11-19T05:00Z,0,N/A,360,Exactech Arena at Stephen C. O'Connell Center,Gainesville,FL,10151,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,11/19 - TBD,TBD,57,s:40~l:54~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021A5,0021a5,TRUE,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,2755,s:40~l:54~t:2755,Grambling,Lady Tigers,GRAM,Grambling Lady Tigers,Grambling,ee8601,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2755.png,ffd10a,1928,26,2022,,"","",,401375850,FALSE,FALSE
401375650,s:40~l:54~e:401375650~c:401375650,2021-11-19T05:00Z,0,FALSE,FALSE,FALSE,FALSE,[],2021-11-19T05:00Z,0,N/A,2047,United Supermarkets Arena,Lubbock,TX,15098,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,11/19 - TBD,TBD,2641,s:40~l:54~t:2641,Texas Tech,Lady Raiders,TTU,Texas Tech Lady Raiders,Texas Tech,C80025,231f20,TRUE,2047,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,8,2320,s:40~l:54~t:2320,Lamar,Cardinals,LAM,Lamar Cardinals,Lamar,000000,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,ebebeb,1896,30,2022,,"","",,401375650,FALSE,FALSE
401375362,s:40~l:54~e:401375362~c:401375362,2021-11-19T05:00Z,0,FALSE,FALSE,FALSE,FALSE,[],2021-11-19T05:00Z,1,STD,2072,Davey L. Whitney Complex,Lorman,MS,7000,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,11/19 - TBD,TBD,2016,s:40~l:54~t:2016,Alcorn State,Braves,ALCN,Alcorn State Braves,Alcorn State,4b0058,46166a,TRUE,2072,https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png,26,3105,s:40~l:54~t:3105,Southeastern,Fires,SE,Southeastern Fires,Southeastern,"",FALSE,"","",,,2022,,"","",,401375362,FALSE,FALSE
401375016,s:40~l:54~e:401375016~c:401375016,2021-11-19T05:00Z,0,FALSE,FALSE,FALSE,FALSE,[],2021-11-19T05:00Z,1,STD,1064,McKale Center,Tucson,AZ,14644,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,11/19 - TBD,TBD,12,s:40~l:54~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Arizona,002449,00205b,TRUE,1064,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,21,2368,s:40~l:54~t:2368,Marist,Red Foxes,MRST,Marist Red Foxes,Marist,e53730,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2368.png,f0f0f0,1934,13,2022,,"","",,401375016,FALSE,FALSE
401369380,s:40~l:54~e:401369380~c:401369380,2021-11-19T05:00Z,0,FALSE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'Preseason WNIT'}]",2021-11-19T05:00Z,0,N/A,2139,Reynolds Coliseum,Raleigh,NC,5500,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,11/19 - TBD,TBD,152,s:40~l:54~t:152,NC State,Wolfpack,NCST,NC State Wolfpack,NC State,EF1216,231f20,TRUE,2139,https://a.espncdn.com/i/teamlogos/ncaa/500/152.png,2,2306,s:40~l:54~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas State,633194,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,e7d2ad,2131,8,2022,,"","",,401369380,FALSE,FALSE
401374855,s:40~l:54~e:401374855~c:401374855,2021-11-19T03:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2021-11-19T03:00Z,0,N/A,539,Walter Pyramid,Long Beach,CA,4200,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, November 18th at 10:00 PM EST",11/18 - 10:00 PM EST,299,s:40~l:54~t:299,Long Beach State,Beach,LBSU,Long Beach State Beach,Long Beach St,000000,f1f2f3,TRUE,539,https://a.espncdn.com/i/teamlogos/ncaa/500/299.png,9,2547,s:40~l:54~t:2547,Seattle U,Redhawks,SEA,Seattle U Redhawks,Seattle U,BF2E1A,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2547.png,c2c3c0,1965,30,2022,,"","",,401374855,FALSE,FALSE
401374854,s:40~l:54~e:401374854~c:401374854,2021-11-19T03:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2021-11-19T03:00Z,0,N/A,1918,Galen Center,Los Angeles,CA,10258,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, November 18th at 10:00 PM EST",11/18 - 10:00 PM EST,30,s:40~l:54~t:30,USC,Trojans,USC,USC Trojans,USC,ffc72c,ae2531,TRUE,1918,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,21,2711,s:40~l:54~t:2711,Western Michigan,Broncos,WMU,Western Michigan Broncos,W Michigan,532e1f,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2711.png,8b7f79,1972,14,2022,,"","",,401374854,FALSE,FALSE
401375489,s:40~l:54~e:401375489~c:401375489,2021-11-19T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2021-11-19T02:00Z,0,N/A,854,Hamilton Gymnasium,Denver,CO,2400,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, November 18th at 9:00 PM EST",11/18 - 9:00 PM EST,2172,s:40~l:54~t:2172,Denver,Pioneers,DEN,Denver Pioneers,Denver,9c143d,d6ba74,TRUE,854,https://a.espncdn.com/i/teamlogos/ncaa/500/2172.png,47,36,s:40~l:54~t:36,Colorado State,Rams,CSU,Colorado State Rams,Colorado State,004537,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/36.png,ffc425,475,44,2022,,"","",,401375489,FALSE,FALSE
401374557,s:40~l:54~e:401374557~c:401374557,2021-11-19T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2021-11-19T02:00Z,0,N/A,1979,McCarthey Athletic Center,Spokane,WA,6000,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, November 18th at 9:00 PM EST",11/18 - 9:00 PM EST,2250,s:40~l:54~t:2250,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,002967,cfd4d8,TRUE,1979,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,29,304,s:40~l:54~t:304,Idaho State,Bengals,IDST,Idaho State Bengals,Idaho State,ef8c00,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/304.png,e9a126,1904,5,2022,,"","",,401374557,FALSE,FALSE
401379169,s:40~l:54~e:401379169~c:401379169,2021-11-19T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2021-11-19T01:00Z,0,N/A,2127,State Farm Center,Champaign,IL,15544,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, November 18th at 8:00 PM EST",11/18 - 8:00 PM EST,356,s:40~l:54~t:356,Illinois,Fighting Illini,ILL,Illinois Fighting Illini,Illinois,f77329,fa6300,TRUE,2127,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,7,2565,s:40~l:54~t:2565,SIU Edwardsville,Cougars,SIUE,SIU Edwardsville Cougars,SIUE,eb1c23,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2565.png,080808,1919,20,2022,,"","",,401379169,FALSE,FALSE
401378935,s:40~l:54~e:401378935~c:401378935,2021-11-19T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2021-11-19T01:00Z,0,N/A,2115,UTSA Convocation Center,San Antonio,TX,2650,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, November 18th at 8:00 PM EST",11/18 - 8:00 PM EST,2636,s:40~l:54~t:2636,UTSA,Roadrunners,UTSA,UTSA Roadrunners,UTSA,002A5C,f47321,TRUE,2115,https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png,11,326,s:40~l:54~t:326,Texas State,Bobcats,TXST,Texas State Bobcats,Texas State,4e1719,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/326.png,b4975a,2010,27,2022,,"","",,401378935,FALSE,FALSE
401375974,s:40~l:54~e:401375974~c:401375974,2021-11-19T01:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2021-11-19T01:00Z,0,N/A,1946,Kress Events Center,Green Bay,WI,4018,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, November 18th at 8:00 PM EST",11/18 - 8:00 PM EST,2739,s:40~l:54~t:2739,Green Bay,Phoenix,GB,Green Bay Phoenix,Green Bay,006633,b21038,TRUE,1946,https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png,45,94,s:40~l:54~t:94,Northern Kentucky,Norse,NKU,Northern Kentucky Norse,N Kentucky,000000,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/94.png,eab621,1920,45,2022,45,Horizon League,Horizon,TRUE,401375974,FALSE,FALSE
401375973,s:40~l:54~e:401375973~c:401375973,2021-11-19T01:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2021-11-19T01:00Z,0,N/A,415,Klotsche Center,Milwaukee,WI,3500,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, November 18th at 8:00 PM EST",11/18 - 8:00 PM EST,270,s:40~l:54~t:270,Milwaukee,Panthers,MILW,Milwaukee Panthers,Milwaukee,000000,ffc20e,TRUE,415,https://a.espncdn.com/i/teamlogos/ncaa/500/270.png,45,2750,s:40~l:54~t:2750,Wright State,Raiders,WRST,Wright State Raiders,Wright State,cba052,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png,cba052,192,45,2022,45,Horizon League,Horizon,TRUE,401375973,FALSE,FALSE
401375488,s:40~l:54~e:401375488~c:401375488,2021-11-19T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2021-11-19T01:00Z,0,N/A,5432,Sanford Coyote Sports Center,Vermillion,SD,6004,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, November 18th at 8:00 PM EST",11/18 - 8:00 PM EST,233,s:40~l:54~t:233,South Dakota,Coyotes,SDAK,South Dakota Coyotes,South Dakota,CD1241,f0f0f0,TRUE,5432,https://a.espncdn.com/i/teamlogos/ncaa/500/233.png,47,3065,s:40~l:54~t:3065,BRIAR CLIFF,Chargers,BCB,BRIAR CLIFF Chargers,BRIAR CLIFF,000000,FALSE,"","",,,2022,,"","",,401375488,FALSE,FALSE
401374853,s:40~l:54~e:401374853~c:401374853,2021-11-19T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2021-11-19T01:00Z,0,N/A,789,War Memorial at the Sobrato Center,San Francisco,CA,3006,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, November 18th at 8:00 PM EST",11/18 - 8:00 PM EST,2539,s:40~l:54~t:2539,San Francisco,Dons,SF,San Francisco Dons,San Francisco,22523F,fbcd3c,TRUE,789,https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png,29,302,s:40~l:54~t:302,UC Davis,Aggies,UCD,UC Davis Aggies,UC Davis,002855,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,c3c4c6,2212,9,2022,,"","",,401374853,FALSE,FALSE
401379065,s:40~l:54~e:401379065~c:401379065,2021-11-19T00:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2021-11-19T00:30Z,0,N/A,2098,Curb Event Center Arena,Nashville,TN,5000,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, November 18th at 7:30 PM EST",11/18 - 7:30 PM EST,2057,s:40~l:54~t:2057,Belmont,Bruins,BEL,Belmont Bruins,Belmont,182142,c9262d,TRUE,2098,https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png,20,2010,s:40~l:54~t:2010,Alabama A&M,Bulldogs,AAMU,Alabama A&M Bulldogs,Alabama A&M,790000,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2010.png,ffffff,2122,26,2022,,"","",,401379065,FALSE,FALSE
401376608,s:40~l:54~e:401376608~c:401376608,2021-11-19T00:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2021-11-19T00:30Z,0,N/A,2180,Jack Stephens Center,Little Rock,AR,5600,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, November 18th at 7:30 PM EST",11/18 - 7:30 PM EST,2031,s:40~l:54~t:2031,Little Rock,Trojans,UALR,Little Rock Trojans,Little Rock,AD0000,898d8f,TRUE,2180,https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png,27,235,s:40~l:54~t:235,Memphis,Tigers,MEM,Memphis Tigers,Memphis,003087,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,898d8d,2202,62,2022,,"","",,401376608,FALSE,FALSE
401383541,s:40~l:54~e:401383541~c:401383541,2021-11-19T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2021-11-19T00:00Z,0,N/A,2109,Convocation Center (MI),Ypsilanti,MI,8754,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, November 18th at 7:00 PM EST",11/18 - 7:00 PM EST,2199,s:40~l:54~t:2199,Eastern Michigan,Eagles,EMU,Eastern Michigan Eagles,E Michigan,00331b,f0f0f0,TRUE,2109,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,14,124761,s:40~l:54~t:124761,Wyoming,Gracechrst,"",Wyoming Gracechrst,"","",FALSE,"","",,,2022,,"","",,401383541,FALSE,FALSE
401381068,s:40~l:54~e:401381068~c:401381068,2021-11-19T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2021-11-19T00:00Z,0,N/A,2020,M.A.C. Center,Kent,OH,6327,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, November 18th at 7:00 PM EST",11/18 - 7:00 PM EST,2309,s:40~l:54~t:2309,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Kent State,002445,f0b510,TRUE,2020,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,14,2302,s:40~l:54~t:2302,John Carroll,Blue Streaks,JCU,John Carroll Blue Streaks,John Carroll,000000,FALSE,"","",,,2022,,"","",,401381068,FALSE,FALSE
401380536,s:40~l:54~e:401380536~c:401380536,2021-11-19T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2021-11-19T00:00Z,0,N/A,4941,Pope Physical Education Center,Brooklyn,NY,1200,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, November 18th at 7:00 PM EST",11/18 - 7:00 PM EST,2597,s:40~l:54~t:2597,St. Francis (BKN),Terriers,SFBK,St. Francis (BKN) Terriers,St Francis BK,113682,"",TRUE,4941,https://a.espncdn.com/i/teamlogos/ncaa/500/2597.png,19,219,s:40~l:54~t:219,Pennsylvania,Quakers,PENN,Pennsylvania Quakers,Pennsylvania,082A74,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/219.png,a6163d,1899,12,2022,,"","",,401380536,FALSE,FALSE
401377144,s:40~l:54~e:401377144~c:401377144,2021-11-19T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2021-11-19T00:00Z,0,N/A,4489,Trojan Arena,Troy,AL,5200,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, November 18th at 7:00 PM EST",11/18 - 7:00 PM EST,2653,s:40~l:54~t:2653,Troy,Trojans,TROY,Troy Trojans,Troy,AE0210,88898c,TRUE,4489,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,27,2065,s:40~l:54~t:2065,Bethune-Cookman,Lady Wildcats,BCU,Bethune-Cookman Lady Wildcats,Bethune-Cookman,7b1831,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2065.png,e9aa12,2073,26,2022,,"","",,401377144,FALSE,FALSE
401376924,s:40~l:54~e:401376924~c:401376924,2021-11-19T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2021-11-19T00:00Z,0,N/A,2075,The Knapp Center,Des Moines,IA,7152,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, November 18th at 7:00 PM EST",11/18 - 7:00 PM EST,2181,s:40~l:54~t:2181,Drake,Bulldogs,DRKE,Drake Bulldogs,Drake,004477,c0c0c0,TRUE,2075,https://a.espncdn.com/i/teamlogos/ncaa/500/2181.png,18,66,s:40~l:54~t:66,Iowa State,Cyclones,ISU,Iowa State Cyclones,Iowa State,660015,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,830b2c,432,8,2022,,"","",,401376924,FALSE,FALSE
401376848,s:40~l:54~e:401376848~c:401376848,2021-11-19T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2021-11-19T00:00Z,0,N/A,7117,Liberty Arena,Lynchburg,VA,4000,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, November 18th at 7:00 PM EST",11/18 - 7:00 PM EST,2335,s:40~l:54~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,TRUE,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,46,256,s:40~l:54~t:256,James Madison,Dukes,JMU,James Madison Dukes,James Madison,450084,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png,cbb778,7107,10,2022,,"","",,401376848,FALSE,FALSE
401376751,s:40~l:54~e:401376751~c:401376751,2021-11-19T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2021-11-19T00:00Z,0,N/A,4052,Swinney Recreation Center,Kansas City,MO,1500,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, November 18th at 7:00 PM EST",11/18 - 7:00 PM EST,140,s:40~l:54~t:140,Kansas City,Roos,KC,Kansas City Roos,Kansas City,004b87,ffc72c,TRUE,4052,https://a.espncdn.com/i/teamlogos/ncaa/500/140.png,47,2751,s:40~l:54~t:2751,Wyoming,Cowgirls,WYO,Wyoming Cowgirls,Wyoming,533B22,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png,ffffff,2053,44,2022,,"","",,401376751,FALSE,FALSE
401375972,s:40~l:54~e:401375972~c:401375972,2021-11-19T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2021-11-19T00:00Z,0,N/A,1261,Hilliard Gates Sports Center,Fort Wayne,IN,1800,TRUE,0,0:00,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, November 18th at 7:00 PM EST",11/18 - 7:00 PM EST,2870,s:40~l:54~t:2870,Purdue Fort Wayne,Mastodons,PFW,Purdue Fort Wayne Mastodons,Purdue FW,00378A,f0f0f0,TRUE,1261,https://a.espncdn.com/i/teamlogos/ncaa/500/2870.png,45,82,s:40~l:54~t:82,UIC,Flames,UIC,UIC Flames,UIC,001e62,TRUE,https://a.espncdn.com/i/teamlogos/ncaa/500/82.png,d50032,1895,45,2022,45,Horizon League,Horizon,TRUE,401375972,FALSE,FALSE
