id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season,season_type,away.alternateColor,status.type.altDetail,tournamentId,groups.id,groups.name,groups.shortName,groups.isConference,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor
250360005,s:40~l:54~e:250360005~c:250360005,2005-02-05T20:00Z,0,True,False,True,False,[],2005-02-05T20:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,5,s:40~l:54~t:5,UAB,Blazers,UAB,UAB Blazers,UAB,054338,ffc845,True,2155,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,11,2429,s:40~l:54~t:2429,Charlotte,49ers,CLT,Charlotte 49ers,Charlotte,ffffff,True,239,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,11,250360005,2005,2,cfab7a,,,11,Conference USA,C-USA,True,,,,,,
250362674,s:40~l:54~e:250362674~c:250362674,2005-02-05T20:05Z,0,True,False,True,False,[],2005-02-05T20:05Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2674,s:40~l:54~t:2674,Valparaiso,Beacons,VALP,Valparaiso Beacons,Valparaiso,794500,,True,2159,https://a.espncdn.com/i/teamlogos/ncaa/500/2674.png,18,2113,s:40~l:54~t:2113,Centenary,Ladies,CEN,Centenary Ladies,Centenary,a20b36,False,,https://a.espncdn.com/i/teamlogos/ncaa/500/2113.png,,250362674,2005,2,,,,,,,,,,,,,
250362459,s:40~l:54~e:250362459~c:250362459,2005-02-05T20:05Z,0,True,False,True,False,[],2005-02-05T20:05Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2459,s:40~l:54~t:2459,Northern Illinois,Huskies,NIU,Northern Illinois Huskies,N Illinois,F1122C,cc0000,True,2090,https://a.espncdn.com/i/teamlogos/ncaa/500/2459.png,14,2050,s:40~l:54~t:2050,Ball State,Cardinals,BALL,Ball State Cardinals,Ball State,DA0000,True,299,https://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,14,250362459,2005,2,ffffff,,,14,Mid-American Conference,MAC,True,,,,,,
250360079,s:40~l:54~e:250360079~c:250360079,2005-02-05T20:05Z,0,True,False,True,False,[],2005-02-05T20:05Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,79,s:40~l:54~t:79,Southern Illinois,Salukis,SIU,Southern Illinois Salukis,S Illinois,85283D,c2c3c0,True,2190,https://a.espncdn.com/i/teamlogos/ncaa/500/79.png,18,2623,s:40~l:54~t:2623,Missouri State,Lady Bears,MOST,Missouri State Lady Bears,Missouri State,5F0000,True,1966,https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png,18,250360079,2005,2,e8e8e8,,,18,Missouri Valley Conference,MVC,True,,,,,,
250362750,s:40~l:54~e:250362750~c:250362750,2005-02-05T20:30Z,0,True,False,True,False,[],2005-02-05T20:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2750,s:40~l:54~t:2750,Wright State,Raiders,WRST,Wright State Raiders,Wright State,cba052,cba052,True,192,https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png,45,2739,s:40~l:54~t:2739,Green Bay,Phoenix,GB,Green Bay Phoenix,Green Bay,006633,True,1946,https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png,45,250362750,2005,2,ffffff,,,45,Horizon League,Horizon,True,,,,,,
250362681,s:40~l:54~e:250362681~c:250362681,2005-02-05T21:00Z,0,True,False,True,False,[],2005-02-05T21:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2681,s:40~l:54~t:2681,Wagner,Seahawks,WAG,Wagner Seahawks,Wagner,00483A,ffffff,True,2085,https://a.espncdn.com/i/teamlogos/ncaa/500/2681.png,19,116,s:40~l:54~t:116,Mount St. Mary's,Mountaineers,MSM,Mount St. Mary's Mountaineers,Mt. St. Mary's,005596,True,2175,https://a.espncdn.com/i/teamlogos/ncaa/500/116.png,19,250362681,2005,2,ebebeb,,,19,Northeast Conference,NEC,True,,,,,,
250362569,s:40~l:54~e:250362569~c:250362569,2005-02-05T21:00Z,0,True,False,True,False,[],2005-02-05T21:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2569,s:40~l:54~t:2569,South Carolina State,Lady Bulldogs,SCST,South Carolina State Lady Bulldogs,SC State,7d1315,104897,True,2077,https://a.espncdn.com/i/teamlogos/ncaa/500/2569.png,16,2415,s:40~l:54~t:2415,Morgan State,Lady Bears,MORG,Morgan State Lady Bears,Morgan State,014786,True,2021,https://a.espncdn.com/i/teamlogos/ncaa/500/2415.png,16,250362569,2005,2,f47937,,,16,Mid-Eastern Athletic Conference,MEAC,True,,,,,,
250362545,s:40~l:54~e:250362545~c:250362545,2005-02-05T21:00Z,0,True,False,True,False,[],2005-02-05T21:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2545,s:40~l:54~t:2545,SE Louisiana,Lady Lions,SELA,SE Louisiana Lady Lions,SE Louisiana,215732,ffc72c,True,2040,https://a.espncdn.com/i/teamlogos/ncaa/500/2545.png,25,2617,s:40~l:54~t:2617,Stephen F. Austin,Ladyjacks,SFA,Stephen F. Austin Ladyjacks,SF Austin,393996,True,2079,https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,30,250362545,2005,2,bec0c2,,,,,,,,,,,,
250362097,s:40~l:54~e:250362097~c:250362097,2005-02-05T21:00Z,0,True,False,True,False,[],2005-02-05T21:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2097,s:40~l:54~t:2097,Campbell,Fighting Camels,CAMP,Campbell Fighting Camels,Campbell,000000,,True,1906,https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png,46,2247,s:40~l:54~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia State,1e539a,True,2057,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,46,250362097,2005,2,ebebeb,,,46,ASUN Conference,ASUN,True,,,,,,
250362031,s:40~l:54~e:250362031~c:250362031,2005-02-05T21:00Z,0,True,False,True,False,"[{'type': 'event', 'headline': 'AT ALLTEL ARENA'}]",2005-02-05T21:00Z,0,N/A,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2,2031,s:40~l:54~t:2031,Little Rock,Trojans,UALR,Little Rock Trojans,Little Rock,AD0000,898d8f,True,2180,https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png,27,6,s:40~l:54~t:6,South Alabama,Jaguars,USA,South Alabama Jaguars,South Alabama,003E7E,True,2193,https://a.espncdn.com/i/teamlogos/ncaa/500/6.png,27,250362031,2005,2,,OT,,27,Sun Belt Conference,Sun Belt,True,,,,,,
250362005,s:40~l:54~e:250362005~c:250362005,2005-02-05T21:00Z,0,True,False,True,False,[],2005-02-05T21:00Z,0,N/A,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2,2005,s:40~l:54~t:2005,Air Force,Falcons,AFA,Air Force Falcons,Air Force,004a7b,ffffff,True,2014,https://a.espncdn.com/i/teamlogos/ncaa/500/2005.png,44,2751,s:40~l:54~t:2751,Wyoming,Cowgirls,WYO,Wyoming Cowgirls,Wyoming,533B22,True,2053,https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png,44,250362005,2005,2,ffffff,OT,,44,Mountain West Conference,Mountain West,True,,,,,,
250360399,s:40~l:54~e:250360399~c:250360399,2005-02-05T21:00Z,0,True,False,True,False,[],2005-02-05T21:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,399,s:40~l:54~t:399,Albany,Great Danes,ALB,Albany Great Danes,Albany,3D2777,ffffff,True,1976,https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,1,160,s:40~l:54~t:160,New Hampshire,Wildcats,UNH,New Hampshire Wildcats,New Hampshire,004990,True,1936,https://a.espncdn.com/i/teamlogos/ncaa/500/160.png,1,250360399,2005,2,c3c4c6,,,1,America East Conference,Am. East,True,,,,,,
250360357,s:40~l:54~e:250360357~c:250360357,2005-02-05T21:00Z,0,True,False,False,False,[],2005-02-05T21:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,357,s:40~l:54~t:357,Texas A&M-CC,Islanders,AMCC,Texas A&M-CC Islanders,Texas A&M-CC,00639c,008752,True,2211,https://a.espncdn.com/i/teamlogos/ncaa/500/357.png,43,2344,s:40~l:54~t:2344,Longwood,Lancers,LONG,Longwood Lancers,Longwood,003273,True,2097,https://a.espncdn.com/i/teamlogos/ncaa/500/2344.png,43,250360357,2005,2,9ea2a3,,,,,,,,,,,,
250360328,s:40~l:54~e:250360328~c:250360328,2005-02-05T21:00Z,0,True,False,True,False,[],2005-02-05T21:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,328,s:40~l:54~t:328,Utah State,Aggies,USU,Utah State Aggies,Utah State,003263,949ca1,True,2128,https://a.espncdn.com/i/teamlogos/ncaa/500/328.png,9,2540,s:40~l:54~t:2540,UC Santa Barbara,Gauchos,UCSB,UC Santa Barbara Gauchos,UCSB,1D1160,True,470,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,9,250360328,2005,2,fdb813,,,9,Big West Conference,Big West,True,,,,,,
250360304,s:40~l:54~e:250360304~c:250360304,2005-02-05T21:00Z,0,True,False,True,False,[],2005-02-05T21:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,304,s:40~l:54~t:304,Idaho State,Bengals,IDST,Idaho State Bengals,Idaho State,ef8c00,e9a126,True,1904,https://a.espncdn.com/i/teamlogos/ncaa/500/304.png,5,149,s:40~l:54~t:149,Montana,Lady Griz,MONT,Montana Lady Griz,Montana,751D4A,True,1995,https://a.espncdn.com/i/teamlogos/ncaa/500/149.png,5,250360304,2005,2,666666,,,5,Big Sky Conference,Big Sky,True,,,,,,
250360167,s:40~l:54~e:250360167~c:250360167,2005-02-05T21:00Z,0,True,False,True,False,[],2005-02-05T21:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,167,s:40~l:54~t:167,New Mexico,Lobos,UNM,New Mexico Lobos,New Mexico,000000,231f20,True,2024,https://a.espncdn.com/i/teamlogos/ncaa/500/167.png,44,36,s:40~l:54~t:36,Colorado State,Rams,CSU,Colorado State Rams,Colorado State,004537,True,475,https://a.espncdn.com/i/teamlogos/ncaa/500/36.png,44,250360167,2005,2,ffc425,,,44,Mountain West Conference,Mountain West,True,,,,,,
250360068,s:40~l:54~e:250360068~c:250360068,2005-02-05T21:00Z,0,True,False,True,False,[],2005-02-05T21:00Z,0,N/A,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2,68,s:40~l:54~t:68,Boise State,Broncos,BSU,Boise State Broncos,Boise State,09347A,d8d9da,True,2028,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,30,202,s:40~l:54~t:202,Tulsa,Golden Hurricane,TLSA,Tulsa Golden Hurricane,Tulsa,004371,True,2049,https://a.espncdn.com/i/teamlogos/ncaa/500/202.png,30,250360068,2005,2,ee3b33,OT,,30,Western Athletic Conference,WAC,True,,,,,,
250360161,s:40~l:54~e:250360161~c:250360161,2005-02-05T21:30Z,0,True,False,True,False,[],2005-02-05T21:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,161,s:40~l:54~t:161,Fairleigh Dickinson,Knights,FDU,Fairleigh Dickinson Knights,Fair Dickinson,28334a,ffffff,True,2076,https://a.espncdn.com/i/teamlogos/ncaa/500/161.png,19,2597,s:40~l:54~t:2597,St. Francis (BKN),Terriers,SFBK,St. Francis (BKN) Terriers,St Francis BK,113682,True,4941,https://a.espncdn.com/i/teamlogos/ncaa/500/2597.png,19,250360161,2005,2,,,,19,Northeast Conference,NEC,True,,,,,,
250360085,s:40~l:54~e:250360085~c:250360085,2005-02-05T21:30Z,0,True,False,True,False,[],2005-02-05T21:30Z,1,STD,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,85,s:40~l:54~t:85,IUPUI,Jaguars,IUPU,IUPUI Jaguars,IUPUI,A81F30,d59f0f,True,2129,https://a.espncdn.com/i/teamlogos/ncaa/500/85.png,45,253,s:40~l:54~t:253,Southern Utah,Thunderbirds,SUU,Southern Utah Thunderbirds,Southern Utah,d10000,True,1960,https://a.espncdn.com/i/teamlogos/ncaa/500/253.png,5,250360085,2005,2,c2c3c0,,,,,,,,,,,,
250362710,s:40~l:54~e:250362710~c:250362710,2005-02-05T22:00Z,0,True,False,True,False,[],2005-02-05T22:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2710,s:40~l:54~t:2710,Western Illinois,Leathernecks,WIU,Western Illinois Leathernecks,W Illinois,4e1e8a,ffc90a,True,2197,https://a.espncdn.com/i/teamlogos/ncaa/500/2710.png,47,2473,s:40~l:54~t:2473,Oakland,Golden Grizzlies,OAK,Oakland Golden Grizzlies,Oakland,04091c,True,2178,https://a.espncdn.com/i/teamlogos/ncaa/500/2473.png,45,250362710,2005,2,bc955c,,,,,,,,,,,,
250362630,s:40~l:54~e:250362630~c:250362630,2005-02-05T22:00Z,0,True,False,True,False,[],2005-02-05T22:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2630,s:40~l:54~t:2630,UT Martin,Skyhawks,UTM,UT Martin Skyhawks,UT Martin,FF6700,102a5c,True,7229,https://a.espncdn.com/i/teamlogos/ncaa/500/2630.png,20,2197,s:40~l:54~t:2197,Eastern Illinois,Panthers,EIU,Eastern Illinois Panthers,E Illinois,000000,True,2138,https://a.espncdn.com/i/teamlogos/ncaa/500/2197.png,20,250362630,2005,2,bebab9,,,,,,,,,,,,
250362535,s:40~l:54~e:250362535~c:250362535,2005-02-05T22:00Z,0,True,False,True,False,[],2005-02-05T22:00Z,1,STD,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2535,s:40~l:54~t:2535,Samford,Bulldogs,SAM,Samford Bulldogs,Samford,005485,bc0023,True,2191,https://a.espncdn.com/i/teamlogos/ncaa/500/2535.png,24,2046,s:40~l:54~t:2046,Austin Peay,Governors,APSU,Austin Peay Governors,Austin Peay,8e0b0b,True,5428,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,20,250362535,2005,2,,,,,,,,,,,,,
250362502,s:40~l:54~e:250362502~c:250362502,2005-02-05T22:00Z,0,True,False,True,False,[],2005-02-05T22:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2502,s:40~l:54~t:2502,Portland State,Vikings,PRST,Portland State Vikings,Portland State,00311e,ebebeb,True,6020,https://a.espncdn.com/i/teamlogos/ncaa/500/2502.png,5,16,s:40~l:54~t:16,Sacramento State,Hornets,SAC,Sacramento State Hornets,Sacramento St,00573C,True,2078,https://a.espncdn.com/i/teamlogos/ncaa/500/16.png,5,250362502,2005,2,cdb97d,,,5,Big Sky Conference,Big Sky,True,,,,,,
250362492,s:40~l:54~e:250362492~c:250362492,2005-02-05T22:00Z,0,True,False,True,False,[],2005-02-05T22:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2492,s:40~l:54~t:2492,Pepperdine,Waves,PEPP,Pepperdine Waves,Pepperdine,003A72,dc762f,True,1055,https://a.espncdn.com/i/teamlogos/ncaa/500/2492.png,29,301,s:40~l:54~t:301,San Diego,Toreros,USD,San Diego Toreros,San Diego,2f99d4,True,501,https://a.espncdn.com/i/teamlogos/ncaa/500/301.png,29,250362492,2005,2,2f99d4,,,29,West Coast Conference,WCC,True,,,,,,
250362351,s:40~l:54~e:250362351~c:250362351,2005-02-05T22:00Z,0,True,False,True,False,[],2005-02-05T22:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2351,s:40~l:54~t:2351,Loyola Marymount,Lions,LMU,Loyola Marymount Lions,LMU,880029,00345b,True,2173,https://a.espncdn.com/i/teamlogos/ncaa/500/2351.png,29,2539,s:40~l:54~t:2539,San Francisco,Dons,SF,San Francisco Dons,San Francisco,22523F,True,789,https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png,29,250362351,2005,2,fbcd3c,,,29,West Coast Conference,WCC,True,,,,,,
250360326,s:40~l:54~e:250360326~c:250360326,2005-02-05T22:00Z,0,True,False,True,False,[],2005-02-05T22:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,326,s:40~l:54~t:326,Texas State,Bobcats,TXST,Texas State Bobcats,Texas State,4e1719,b4975a,True,2010,https://a.espncdn.com/i/teamlogos/ncaa/500/326.png,27,250,s:40~l:54~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,True,3416,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,27,250360326,2005,2,f58024,,,,,,,,,,,,
250360254,s:40~l:54~e:250360254~c:250360254,2005-02-05T22:00Z,0,True,False,True,False,[],2005-02-05T22:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,254,s:40~l:54~t:254,Utah,Utes,UTAH,Utah Utes,Utah,890012,7e8083,True,,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,44,21,s:40~l:54~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego State,BF2C37,True,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,250360254,2005,2,a8996e,,,44,Mountain West Conference,Mountain West,True,,,,,,
250360252,s:40~l:54~e:250360252~c:250360252,2005-02-05T22:00Z,0,True,False,True,False,[],2005-02-05T22:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,252,s:40~l:54~t:252,BYU,Cougars,BYU,BYU Cougars,BYU,001E4C,ffffff,True,2108,https://a.espncdn.com/i/teamlogos/ncaa/500/252.png,44,2439,s:40~l:54~t:2439,UNLV,Lady Rebels,UNLV,UNLV Lady Rebels,UNLV,000000,True,1051,https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png,44,250360252,2005,2,c2c4c6,,,44,Mountain West Conference,Mountain West,True,,,,,,
250360025,s:40~l:54~e:250360025~c:250360025,2005-02-05T22:00Z,0,True,False,True,False,[],2005-02-05T22:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,25,s:40~l:54~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,ffc423,True,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,12,s:40~l:54~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Arizona,002449,True,1064,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,21,250360025,2005,2,00205b,,,21,Pac-12 Conference,Pac-12,True,,,,,,
250362460,s:40~l:54~e:250362460~c:250362460,2005-02-05T22:05Z,0,True,False,True,False,[],2005-02-05T22:05Z,1,STD,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2460,s:40~l:54~t:2460,Northern Iowa,Panthers,UNI,Northern Iowa Panthers,Northern Iowa,473282,ffffff,True,1948,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,18,71,s:40~l:54~t:71,Bradley,Braves,BRAD,Bradley Braves,Bradley,b70002,True,2124,https://a.espncdn.com/i/teamlogos/ncaa/500/71.png,18,250362460,2005,2,c0c0c0,,,18,Missouri Valley Conference,MVC,True,,,,,,
250360331,s:40~l:54~e:250360331~c:250360331,2005-02-05T22:05Z,0,True,False,True,False,[],2005-02-05T22:05Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,331,s:40~l:54~t:331,Eastern Washington,Eagles,EWU,Eastern Washington Eagles,E Washington,a10022,abb4bc,True,1959,https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,5,2464,s:40~l:54~t:2464,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,N Arizona,003976,True,2023,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,5,250360331,2005,2,1b3069,,,5,Big Sky Conference,Big Sky,True,,,,,,
250362634,s:40~l:54~e:250362634~c:250362634,2005-02-05T23:00Z,0,True,False,True,False,[],2005-02-05T23:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2634,s:40~l:54~t:2634,Tennessee State,Lady Tigers,TNST,Tennessee State Lady Tigers,Tennessee State,171796,f0f0f0,True,2113,https://a.espncdn.com/i/teamlogos/ncaa/500/2634.png,20,2413,s:40~l:54~t:2413,Morehead State,Eagles,MORE,Morehead State Eagles,Morehead State,094FA3,True,2174,https://a.espncdn.com/i/teamlogos/ncaa/500/2413.png,20,250362634,2005,2,fed91a,,,,,,,,,,,,
250362572,s:40~l:54~e:250362572~c:250362572,2005-02-05T23:00Z,0,True,False,True,False,[],2005-02-05T23:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2572,s:40~l:54~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Southern Miss,FFAA3C,ffc423,True,2009,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,11,2655,s:40~l:54~t:2655,Tulane,Green Wave,TULN,Tulane Green Wave,Tulane,005837,True,2048,https://a.espncdn.com/i/teamlogos/ncaa/500/2655.png,11,250362572,2005,2,3baf29,,,11,Conference USA,C-USA,True,,,,,,
250362241,s:40~l:54~e:250362241~c:250362241,2005-02-05T23:00Z,0,True,False,True,False,[],2005-02-05T23:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2241,s:40~l:54~t:2241,Gardner-Webb,Runnin' Bulldogs,GWEB,Gardner-Webb Runnin' Bulldogs,Gardner-Webb,c12535,909090,True,2016,https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png,46,2382,s:40~l:54~t:2382,Mercer,Bears,MER,Mercer Bears,Mercer,ff7f29,True,1974,https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png,46,250362241,2005,2,080808,,,46,ASUN Conference,ASUN,True,,,,,,
250360339,s:40~l:54~e:250360339~c:250360339,2005-02-05T23:00Z,0,True,False,True,False,[],2005-02-05T23:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,339,s:40~l:54~t:339,Evansville,Purple Aces,EVAN,Evansville Purple Aces,Evansville,663399,ef6f00,True,2462,https://a.espncdn.com/i/teamlogos/ncaa/500/339.png,18,2724,s:40~l:54~t:2724,Wichita State,Shockers,WICH,Wichita State Shockers,Wichita State,0d0a03,True,2086,https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png,18,250360339,2005,2,ffc41e,,,18,Missouri Valley Conference,MVC,True,,,,,,
250360055,s:40~l:54~e:250360055~c:250360055,2005-02-05T23:00Z,0,True,False,True,False,[],2005-02-05T23:00Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,55,s:40~l:54~t:55,Jacksonville State,Gamecocks,JVST,Jacksonville State Gamecocks,J'Ville St,b50500,b5b7ba,True,2130,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,46,2635,s:40~l:54~t:2635,Tennessee Tech,Golden Eagles,TNTC,Tennessee Tech Golden Eagles,Tennessee Tech,5A4099,True,2152,https://a.espncdn.com/i/teamlogos/ncaa/500/2635.png,20,250360055,2005,2,ffde00,,,,,,,,,,,,
250362377,s:40~l:54~e:250362377~c:250362377,2005-02-05T23:15Z,0,True,False,True,False,[],2005-02-05T23:15Z,0,N/A,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2,2377,s:40~l:54~t:2377,McNeese,Cowgirls,MCNS,McNeese Cowgirls,McNeese,00529C,,True,6007,https://a.espncdn.com/i/teamlogos/ncaa/500/2377.png,25,2466,s:40~l:54~t:2466,Northwestern State,Lady Demons,NWST,Northwestern State Lady Demons,N'Western St,492F91,True,1939,https://a.espncdn.com/i/teamlogos/ncaa/500/2466.png,25,250362377,2005,2,ed6118,OT,,,,,,,,,,,
250360093,s:40~l:54~e:250360093~c:250360093,2005-02-05T23:15Z,0,True,False,True,False,[],2005-02-05T23:15Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,93,s:40~l:54~t:93,Murray State,Racers,MUR,Murray State Racers,Murray State,002148,000e00,True,2022,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,20,2546,s:40~l:54~t:2546,Southeast Missouri State,Redhawks,SEMO,Southeast Missouri State Redhawks,SE Missouri St,cc0000,True,1917,https://a.espncdn.com/i/teamlogos/ncaa/500/2546.png,20,250360093,2005,2,080808,,,,,,,,,,,,
250362582,s:40~l:54~e:250362582~c:250362582,2005-02-05T23:30Z,0,True,False,True,False,[],2005-02-05T23:30Z,1,STD,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2582,s:40~l:54~t:2582,Southern,Jaguars,SOU,Southern Jaguars,Southern,004B97,ffc82d,True,2210,https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png,26,2755,s:40~l:54~t:2755,Grambling,Lady Tigers,GRAM,Grambling Lady Tigers,Grambling,ee8601,True,1928,https://a.espncdn.com/i/teamlogos/ncaa/500/2755.png,26,250362582,2005,2,ffd10a,,,26,Southwestern Athletic Conference,SWAC,True,,,,,,
250362433,s:40~l:54~e:250362433~c:250362433,2005-02-05T23:30Z,0,True,False,True,False,[],2005-02-05T23:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2433,s:40~l:54~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,UL Monroe,231F20,b18445,True,2061,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,27,2447,s:40~l:54~t:2447,Nicholls,Colonels,NICH,Nicholls Colonels,Nicholls,C41230,True,2067,https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png,25,250362433,2005,2,f0f0f0,,,,,,,,,,,,
250362016,s:40~l:54~e:250362016~c:250362016,2005-02-05T23:30Z,0,True,False,True,False,[],2005-02-05T23:30Z,0,N/A,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2016,s:40~l:54~t:2016,Alcorn State,Lady Braves,ALCN,Alcorn State Lady Braves,Alcorn St,4b0058,46166a,True,2072,https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png,26,2296,s:40~l:54~t:2296,Jackson State,Lady Tigers,JKST,Jackson State Lady Tigers,Jackson St,123297,True,1945,https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png,26,250362016,2005,2,b5b7ba,,,26,Southwestern Athletic Conference,SWAC,True,,,,,,
